round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0014034873456694186,0.004328208317849459,100,100,1,mean_squared_error,1,adam
100,0.002133962931111455,0.004916220385217129,100,100,1,mean_squared_error,2,adam
100,0.0013159569643903524,0.004286239974032668,100,100,1,mean_squared_error,3,adam
100,0.0013983043027110398,0.0042835610293150694,100,100,1,mean_squared_error,8,adam
100,0.0013015375297982246,0.004278587760931268,100,100,1,mean_squared_error,16,adam
100,0.0012812787317670882,0.004285702164422599,100,100,1,mean_squared_error,32,adam
100,0.001289605424972251,0.004279868157328407,100,100,1,mean_squared_error,64,adam
100,0.0012628528929781169,0.004291245430815302,100,100,1,mean_squared_error,128,adam
250,0.0020213391399011016,0.004807720570019761,100,250,1,mean_squared_error,1,adam
250,0.0013141455128788948,0.004292286616192202,100,250,1,mean_squared_error,2,adam
250,0.0012677523191086948,0.004288045365017906,100,250,1,mean_squared_error,3,adam
250,0.0013365890481509268,0.0042815764270078644,100,250,1,mean_squared_error,8,adam
250,0.0012962915643583983,0.004279871163119499,100,250,1,mean_squared_error,16,adam
250,0.001304005563724786,0.004279962242499255,100,250,1,mean_squared_error,32,adam
250,0.001329963852185756,0.004281674162776473,100,250,1,mean_squared_error,64,adam
250,0.001337800727924332,0.0042752825367943685,100,250,1,mean_squared_error,128,adam
500,0.0012637321779038757,0.0043119709853568396,100,500,1,mean_squared_error,1,adam
500,0.0013270283525343984,0.004285784403240322,100,500,1,mean_squared_error,2,adam
500,0.0013502973888535053,0.004291620027019472,100,500,1,mean_squared_error,3,adam
500,0.0013306741311680526,0.004276729995305452,100,500,1,mean_squared_error,8,adam
500,0.0013456446176860482,0.00427468673193029,100,500,1,mean_squared_error,16,adam
500,0.0013605363783426583,0.004281030445567386,100,500,1,mean_squared_error,32,adam
500,0.0012904763862024993,0.0042932871472379916,100,500,1,mean_squared_error,64,adam
500,0.0013659191317856312,0.004278710835559625,100,500,1,mean_squared_error,128,adam
750,0.0013438130263239145,0.0042828394212108805,100,750,1,mean_squared_error,1,adam
750,0.0013649316970258951,0.0042859993706968495,100,750,1,mean_squared_error,2,adam
750,0.001326448778854683,0.0042929196237752165,100,750,1,mean_squared_error,3,adam
750,0.001318551367148757,0.004275973225105787,100,750,1,mean_squared_error,8,adam
750,0.0013485364033840597,0.0042747807747948174,100,750,1,mean_squared_error,16,adam
750,0.0013306245382409543,0.004273592939082169,100,750,1,mean_squared_error,32,adam
750,0.0013301147846505046,0.004275318765009107,100,750,1,mean_squared_error,64,adam
750,0.0013298048288561404,0.004279557778179076,100,750,1,mean_squared_error,128,adam
1000,0.0013223806163296103,0.004278011730332908,100,1000,1,mean_squared_error,1,adam
1000,0.001337368885288015,0.00427653756223731,100,1000,1,mean_squared_error,2,adam
1000,0.0013204168644733727,0.004283234505052853,100,1000,1,mean_squared_error,3,adam
1000,0.0013595270575024188,0.004277404369716358,100,1000,1,mean_squared_error,8,adam
1000,0.0013393035624176264,0.004272637005316509,100,1000,1,mean_squared_error,16,adam
1000,0.0013334401592146605,0.004271638778652202,100,1000,1,mean_squared_error,32,adam
1000,0.0013388112711254507,0.004274067520292331,100,1000,1,mean_squared_error,64,adam
1000,0.001334082306129858,0.004276763802431617,100,1000,1,mean_squared_error,128,adam
