round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0031000067247077823,0.0038668705041947447,100,100,1,mean_squared_error,1,adam
100,0.003086970653384924,0.0038334867131562533,100,100,1,mean_squared_error,2,adam
100,0.0030820458196103573,0.003837893098443373,100,100,1,mean_squared_error,3,adam
100,0.00307747779879719,0.0038323913167527222,100,100,1,mean_squared_error,8,adam
100,0.0030995005508884788,0.0038308929374796293,100,100,1,mean_squared_error,16,adam
100,0.0030968362698331475,0.0038268206627073142,100,100,1,mean_squared_error,32,adam
100,0.0030831325566396117,0.003825222289675198,100,100,1,mean_squared_error,64,adam
100,0.003092968254350126,0.00383189753197451,100,100,1,mean_squared_error,128,adam
250,0.003088650992140174,0.003844681707675333,100,250,1,mean_squared_error,1,adam
250,0.003091696882620454,0.003836684403672609,100,250,1,mean_squared_error,2,adam
250,0.0030866863671690226,0.0038324891820662003,100,250,1,mean_squared_error,3,adam
250,0.0030855999793857336,0.003830553026622474,100,250,1,mean_squared_error,8,adam
250,0.00308254174888134,0.0038294105117739107,100,250,1,mean_squared_error,16,adam
250,0.0031156885670498013,0.003829291180817219,100,250,1,mean_squared_error,32,adam
250,0.0030896178213879466,0.003827703507491072,100,250,1,mean_squared_error,64,adam
250,0.0030780406668782234,0.0038285514653163184,100,250,1,mean_squared_error,128,adam
500,0.0031026395736262202,0.0038346282374533943,100,500,1,mean_squared_error,1,adam
500,0.0030879738042131066,0.0038324883093889383,100,500,1,mean_squared_error,2,adam
500,0.0030911595094949007,0.0038303771671281198,100,500,1,mean_squared_error,3,adam
500,0.0030869352631270885,0.0038243491412082073,100,500,1,mean_squared_error,8,adam
500,0.0030926954932510853,0.003824412348892605,100,500,1,mean_squared_error,16,adam
500,0.003089487086981535,0.0038275097182865502,100,500,1,mean_squared_error,32,adam
500,0.0030795411439612508,0.0038212748696061227,100,500,1,mean_squared_error,64,adam
500,0.003077490837313235,0.0038430674157962016,100,500,1,mean_squared_error,128,adam
750,0.003090845188125968,0.003827092449593925,100,750,1,mean_squared_error,1,adam
750,0.003091337508521974,0.0038298613013685646,100,750,1,mean_squared_error,2,adam
750,0.0030809270683676004,0.0038301567488669753,100,750,1,mean_squared_error,3,adam
750,0.0030862210551276803,0.0038274366608155625,100,750,1,mean_squared_error,8,adam
750,0.003082023118622601,0.0038222538921188444,100,750,1,mean_squared_error,16,adam
750,0.0030808597803115845,0.0038273168178065155,100,750,1,mean_squared_error,32,adam
750,0.003077026689425111,0.003821610632401548,100,750,1,mean_squared_error,64,adam
750,0.003085856093093753,0.0038246459585560815,100,750,1,mean_squared_error,128,adam
1000,0.003098929417319596,0.0038303078358227338,100,1000,1,mean_squared_error,1,adam
1000,0.003089431207627058,0.0038286561979667135,100,1000,1,mean_squared_error,2,adam
1000,0.0030901858117431402,0.0038256910722936155,100,1000,1,mean_squared_error,3,adam
1000,0.0031060236506164074,0.003833061272924985,100,1000,1,mean_squared_error,8,adam
1000,0.0030961314914748073,0.003827416584862018,100,1000,1,mean_squared_error,16,adam
1000,0.0031281322007998824,0.0038536215781054474,100,1000,1,mean_squared_error,32,adam
1000,0.0030790080782026052,0.0038352432972366423,100,1000,1,mean_squared_error,64,adam
1000,0.0031057775486260653,0.003826003898061196,100,1000,1,mean_squared_error,128,adam
