round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.00036615489807445556,0.005062568697825723,100,100,1,mean_squared_error,1,adam
100,0.00024458950792904943,0.001871585553887774,100,100,1,mean_squared_error,2,adam
100,0.00028353120433166623,0.001787862577650668,100,100,1,mean_squared_error,3,adam
100,0.00025282197748310864,0.001781777464312018,100,100,1,mean_squared_error,8,adam
100,0.00027352134929969907,0.0017719400722333895,100,100,1,mean_squared_error,16,adam
100,0.0002917524107033387,0.0017847748812685434,100,100,1,mean_squared_error,32,adam
100,0.0003042939497390762,0.0017853468856546691,100,100,1,mean_squared_error,64,adam
100,0.00028183650283608586,0.0017948538627484837,100,100,1,mean_squared_error,128,adam
250,0.00032917152566369623,0.004732765890932163,100,250,1,mean_squared_error,1,adam
250,0.00025413661933271214,0.0028911861329908974,100,250,1,mean_squared_error,2,adam
250,0.00029015880136284977,0.0017691039832432598,100,250,1,mean_squared_error,3,adam
250,0.0002865517308237031,0.0017701944493557931,100,250,1,mean_squared_error,8,adam
250,0.00027883359871339053,0.0017701732628978206,100,250,1,mean_squared_error,16,adam
250,0.00028650471358560026,0.001775296796218289,100,250,1,mean_squared_error,32,adam
250,0.00028442853363230824,0.0017793499300067306,100,250,1,mean_squared_error,64,adam
250,0.0002895510842790827,0.0017729010634278332,100,250,1,mean_squared_error,128,adam
500,0.00029340089531615376,0.0017757726935926535,100,500,1,mean_squared_error,1,adam
500,0.00026909817825071514,0.0017757334210370132,100,500,1,mean_squared_error,2,adam
500,0.0002846871066140011,0.0017813180367880147,100,500,1,mean_squared_error,3,adam
500,0.00027865976153407246,0.0017778769203748805,100,500,1,mean_squared_error,8,adam
500,0.0003075963322771713,0.001770049449623,100,500,1,mean_squared_error,16,adam
500,0.00028595981711987406,0.0017774240490175167,100,500,1,mean_squared_error,32,adam
500,0.0002863174449885264,0.001769262327629382,100,500,1,mean_squared_error,64,adam
500,0.0002969185443362221,0.0017764445920626546,100,500,1,mean_squared_error,128,adam
750,0.00040055852150544524,0.001844685331405955,100,750,1,mean_squared_error,1,adam
750,0.000298710772767663,0.0017690853516858323,100,750,1,mean_squared_error,2,adam
750,0.000288494789856486,0.0017715130242890208,100,750,1,mean_squared_error,3,adam
750,0.0003046295896638185,0.0017752926841169306,100,750,1,mean_squared_error,8,adam
750,0.0002879208332160488,0.001773427802641038,100,750,1,mean_squared_error,16,adam
750,0.0002865649148589,0.0017794434758449408,100,750,1,mean_squared_error,32,adam
750,0.0002906969893956557,0.0017696046015862749,100,750,1,mean_squared_error,64,adam
750,0.0002879319217754528,0.0017842795825440828,100,750,1,mean_squared_error,128,adam
1000,0.00033064540184568614,0.0017728845541888293,100,1000,1,mean_squared_error,1,adam
1000,0.00030234214500524104,0.0017703427100305522,100,1000,1,mean_squared_error,2,adam
1000,0.0002867938455892727,0.0017705478072038065,100,1000,1,mean_squared_error,3,adam
1000,0.00028147130797151476,0.001784046836440127,100,1000,1,mean_squared_error,8,adam
1000,0.00030073884408921003,0.0017741204438997166,100,1000,1,mean_squared_error,16,adam
1000,0.00029081659158691764,0.0017773322918613378,100,1000,1,mean_squared_error,32,adam
1000,0.0003024863835889846,0.0017717434818398927,100,1000,1,mean_squared_error,64,adam
1000,0.0002923020365415141,0.0017792506508598044,100,1000,1,mean_squared_error,128,adam
