round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.00076864572474733,0.002081309939347462,100,100,1,mean_squared_error,1,adam
100,0.0008446803840342909,0.0016378866185324458,100,100,1,mean_squared_error,2,adam
100,0.0008390792063437402,0.0016548856117623743,100,100,1,mean_squared_error,3,adam
100,0.0008532259380444884,0.0016318892268376438,100,100,1,mean_squared_error,8,adam
100,0.0008448498847428709,0.0016324242819051019,100,100,1,mean_squared_error,16,adam
100,0.0008520660921931267,0.0016398529970276176,100,100,1,mean_squared_error,32,adam
100,0.0008411840244662017,0.0016383429978860957,100,100,1,mean_squared_error,64,adam
100,0.0008548939949832857,0.0016424744784202367,100,100,1,mean_squared_error,128,adam
250,0.0009242025844287127,0.0016428871998764145,100,250,1,mean_squared_error,1,adam
250,0.0008339943888131529,0.001635439162472856,100,250,1,mean_squared_error,2,adam
250,0.0008519925177097321,0.0016416694565861718,100,250,1,mean_squared_error,3,adam
250,0.0008307891839649528,0.00163862764042333,100,250,1,mean_squared_error,8,adam
250,0.0008486571605317295,0.0016307650646895059,100,250,1,mean_squared_error,16,adam
250,0.0008398520876653492,0.0016360109189658292,100,250,1,mean_squared_error,32,adam
250,0.0008458743977826089,0.0016421989443242773,100,250,1,mean_squared_error,64,adam
250,0.0008401307859458029,0.001650186706136534,100,250,1,mean_squared_error,128,adam
500,0.0008293574501294643,0.0016265057259587043,100,500,1,mean_squared_error,1,adam
500,0.000864980393089354,0.001631104848919469,100,500,1,mean_squared_error,2,adam
500,0.0008507119200658053,0.0016289973486492638,100,500,1,mean_squared_error,3,adam
500,0.0008576495165470988,0.0016330484384589159,100,500,1,mean_squared_error,8,adam
500,0.0008433987095486373,0.0016361119331824675,100,500,1,mean_squared_error,16,adam
500,0.0008445287821814418,0.001637458415771426,100,500,1,mean_squared_error,32,adam
500,0.0008506295853294432,0.0016357390784668996,100,500,1,mean_squared_error,64,adam
500,0.0008500086260028183,0.001651001507258813,100,500,1,mean_squared_error,128,adam
750,0.0008710728434380144,0.0016300248569764552,100,750,1,mean_squared_error,1,adam
750,0.0008562391740269959,0.0016321245457493888,100,750,1,mean_squared_error,2,adam
750,0.0008545570890419185,0.001627737584205538,100,750,1,mean_squared_error,3,adam
750,0.0008577248372603208,0.0016359607422844575,100,750,1,mean_squared_error,8,adam
750,0.00084390610572882,0.0016340404016725522,100,750,1,mean_squared_error,16,adam
750,0.0008530794875696301,0.0016335143704702005,100,750,1,mean_squared_error,32,adam
750,0.0008571719517931342,0.0016320944759489404,100,750,1,mean_squared_error,64,adam
750,0.0008556599786970764,0.0016543107534137864,100,750,1,mean_squared_error,128,adam
1000,0.0009384310687892139,0.0016596642946345931,100,1000,1,mean_squared_error,1,adam
1000,0.0008431026653852314,0.0016327706054156473,100,1000,1,mean_squared_error,2,adam
1000,0.0008600617875345051,0.0016288077329632063,100,1000,1,mean_squared_error,3,adam
1000,0.0008539792615920305,0.0016306713453953837,100,1000,1,mean_squared_error,8,adam
1000,0.0008826497360132635,0.001644122017924452,100,1000,1,mean_squared_error,16,adam
1000,0.0008646537899039686,0.0016499762634138687,100,1000,1,mean_squared_error,32,adam
1000,0.0008725661318749189,0.0016317089695648587,100,1000,1,mean_squared_error,64,adam
1000,0.0008697746088728309,0.0016340392051331168,100,1000,1,mean_squared_error,128,adam
