round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.005548946268390864,0.003871595772347392,100,100,1,mean_squared_error,1,adam
100,0.002603342814836651,0.0015536552283563943,100,100,1,mean_squared_error,2,adam
100,0.002357291872613132,0.0013038171946163288,100,100,1,mean_squared_error,3,adam
100,0.0022809754009358585,0.0012770806650241912,100,100,1,mean_squared_error,8,adam
100,0.0022878950694575906,0.0012727698045263398,100,100,1,mean_squared_error,16,adam
100,0.002291930082719773,0.001272057194648168,100,100,1,mean_squared_error,32,adam
100,0.002300255175214261,0.0012814315537196166,100,100,1,mean_squared_error,64,adam
100,0.0022991091827861965,0.0013071564634512633,100,100,1,mean_squared_error,128,adam
250,0.0037666396237909794,0.0025204508049666815,100,250,1,mean_squared_error,1,adam
250,0.0023166871396824718,0.0012638148447448494,100,250,1,mean_squared_error,2,adam
250,0.002385950996540487,0.0012511395976790005,100,250,1,mean_squared_error,3,adam
250,0.0023161614080891013,0.0012695642406579555,100,250,1,mean_squared_error,8,adam
250,0.0023022072855383158,0.0012653798632554821,100,250,1,mean_squared_error,16,adam
250,0.0022806094493716955,0.001270907118019034,100,250,1,mean_squared_error,32,adam
250,0.002294002508278936,0.0012978494216490742,100,250,1,mean_squared_error,64,adam
250,0.0023046359419822693,0.0012838295917668588,100,250,1,mean_squared_error,128,adam
500,0.0025727595202624798,0.001562701759912146,100,500,1,mean_squared_error,1,adam
500,0.0023558969260193408,0.0012574746847292175,100,500,1,mean_squared_error,2,adam
500,0.002344435779377818,0.001256471611693604,100,500,1,mean_squared_error,3,adam
500,0.0023075598292052746,0.0012649890365234266,100,500,1,mean_squared_error,8,adam
500,0.0023056319914758205,0.0012688802341191813,100,500,1,mean_squared_error,16,adam
500,0.0023104201536625624,0.0012732221801703407,100,500,1,mean_squared_error,32,adam
500,0.002316747384611517,0.0012786994116494017,100,500,1,mean_squared_error,64,adam
500,0.002299126237630844,0.001272081095348334,100,500,1,mean_squared_error,128,adam
750,0.0025262401322834194,0.0012210288387314793,100,750,1,mean_squared_error,1,adam
750,0.0023531746701337397,0.0012591228140418867,100,750,1,mean_squared_error,2,adam
750,0.0024198623141273856,0.001244697134453397,100,750,1,mean_squared_error,3,adam
750,0.0023103519924916327,0.0012670884146366763,100,750,1,mean_squared_error,8,adam
750,0.002314917161129415,0.0012701751454864607,100,750,1,mean_squared_error,16,adam
750,0.0023158706026151776,0.0012779323675058184,100,750,1,mean_squared_error,32,adam
750,0.002319144317880273,0.0012720498251425276,100,750,1,mean_squared_error,64,adam
750,0.002294911362696439,0.0012815946598279343,100,750,1,mean_squared_error,128,adam
1000,0.0023978458484634757,0.0012508775025867579,100,1000,1,mean_squared_error,1,adam
1000,0.0024355327477678657,0.0012383166699726274,100,1000,1,mean_squared_error,2,adam
1000,0.002346240624319762,0.001256029487965059,100,1000,1,mean_squared_error,3,adam
1000,0.0023341503692790866,0.0012601366448087763,100,1000,1,mean_squared_error,8,adam
1000,0.0023256837157532573,0.0012643596607920969,100,1000,1,mean_squared_error,16,adam
1000,0.0023035170161165297,0.001267481378366719,100,1000,1,mean_squared_error,32,adam
1000,0.0023171709617599845,0.0012722698999201192,100,1000,1,mean_squared_error,64,adam
1000,0.002298620413057506,0.0012732971432492753,100,1000,1,mean_squared_error,128,adam
