round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0003756450896617025,0.0017613816044138317,100,100,1,mean_squared_error,128,adam
100,0.0004465032834559679,0.0019060028767917253,100,100,2,mean_squared_error,128,adam
100,0.00038879981730133295,0.00182631583780182,100,100,3,mean_squared_error,128,adam
100,0.0003958100132877007,0.0017795650331007412,100,100,4,mean_squared_error,128,adam
100,0.0003673659375635907,0.001855632170914755,100,100,5,mean_squared_error,128,adam
1000,0.000394802656956017,0.0017510573525396694,100,1000,1,mean_squared_error,128,adam
1000,0.0004118957294849679,0.0017678438796858782,100,1000,2,mean_squared_error,128,adam
1000,0.00043049520172644407,0.001778615621311674,100,1000,3,mean_squared_error,128,adam
1000,0.00046501460019499063,0.0018333417769388594,100,1000,4,mean_squared_error,128,adam
1000,0.00031354735256172717,0.0018235405404948266,100,1000,5,mean_squared_error,128,adam
