round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0010572833707556129,0.0016191219828658049,100,100,1,mean_squared_error,128,adam
100,0.0011269905080553144,0.0016404039219770118,100,100,2,mean_squared_error,128,adam
100,0.0011941273405682296,0.0016310725118370449,100,100,3,mean_squared_error,128,adam
100,0.001063068601069972,0.0016681188367801405,100,100,4,mean_squared_error,128,adam
100,0.001215826385305263,0.0016616452921151903,100,100,5,mean_squared_error,128,adam
1000,0.001083163238945417,0.0016170088308487432,100,1000,1,mean_squared_error,128,adam
1000,0.0011800969659816474,0.0016762579645036612,100,1000,2,mean_squared_error,128,adam
1000,0.0010792926332214847,0.0016231518922850388,100,1000,3,mean_squared_error,128,adam
1000,0.0012273117172298953,0.0016336785056057137,100,1000,4,mean_squared_error,128,adam
1000,0.0011023330444004387,0.0016492236419015556,100,1000,5,mean_squared_error,128,adam
