round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.009342663106729496,0.010309252715427394,1,1,1,mean_squared_error,128,adam
4,0.008867630244983622,0.008683065450332582,1,4,1,mean_squared_error,128,adam
16,0.00916014673265309,0.00857492541640584,1,16,1,mean_squared_error,128,adam
64,0.009748204146495283,0.008306636639027304,1,64,1,mean_squared_error,128,adam
128,0.008952231829882518,0.008388641288501702,1,128,1,mean_squared_error,128,adam
1,0.010357460173545406,0.010526833591941342,4,1,1,mean_squared_error,128,adam
4,0.009119994941574987,0.008502326820783541,4,4,1,mean_squared_error,128,adam
16,0.008915261352667585,0.008346223078309109,4,16,1,mean_squared_error,128,adam
64,0.009524033401248744,0.008377540543779162,4,64,1,mean_squared_error,128,adam
128,0.008928676813375204,0.00829354649277355,4,128,1,mean_squared_error,128,adam
1,0.01227615375071764,0.015238752623015224,16,1,1,mean_squared_error,128,adam
4,0.009236331973224878,0.008554727740082261,16,4,1,mean_squared_error,128,adam
16,0.009709626799449325,0.008306661234919136,16,16,1,mean_squared_error,128,adam
64,0.009139140332117678,0.008272353001405136,16,64,1,mean_squared_error,128,adam
128,0.009014963321387768,0.008321026165285456,16,128,1,mean_squared_error,128,adam
1,0.022277656570076944,0.024417151439380138,64,1,1,mean_squared_error,128,adam
4,0.012153472155332565,0.0103038387100337,64,4,1,mean_squared_error,128,adam
16,0.009235780537128448,0.008366269787111424,64,16,1,mean_squared_error,128,adam
64,0.008979288954287767,0.008266994222014844,64,64,1,mean_squared_error,128,adam
128,0.0089731933362782,0.008286102430123336,64,128,1,mean_squared_error,128,adam
1,0.02944410540163517,0.02806475566459985,128,1,1,mean_squared_error,128,adam
4,0.013738597109913826,0.01166877306785635,128,4,1,mean_squared_error,128,adam
16,0.010455419477075338,0.008981065710398074,128,16,1,mean_squared_error,128,adam
64,0.008999195750802755,0.008269528442240775,128,64,1,mean_squared_error,128,adam
128,0.008974470812827349,0.008260687713503129,128,128,1,mean_squared_error,128,adam
