round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.008227623428967802,0.010277709770925344,1,1,1,mean_squared_error,128,adam
4,0.00828539635119796,0.008917830311150324,1,4,1,mean_squared_error,128,adam
16,0.007985395984007083,0.00873456356623945,1,16,1,mean_squared_error,128,adam
64,0.007840359035991763,0.008717247080894443,1,64,1,mean_squared_error,128,adam
128,0.007740985146754316,0.00856448913184769,1,128,1,mean_squared_error,128,adam
1,0.008682738551869988,0.012074340286024162,4,1,1,mean_squared_error,128,adam
4,0.007967267115600408,0.008710717088257304,4,4,1,mean_squared_error,128,adam
16,0.008040433393325656,0.008651965351085247,4,16,1,mean_squared_error,128,adam
64,0.008308741677028593,0.008595974533235858,4,64,1,mean_squared_error,128,adam
128,0.007884584636194632,0.008589463533707736,4,128,1,mean_squared_error,128,adam
1,0.010078397393226624,0.014995002813721181,16,1,1,mean_squared_error,128,adam
4,0.008217299319803716,0.009100138953419516,16,4,1,mean_squared_error,128,adam
16,0.008010399183258415,0.008638802732227927,16,16,1,mean_squared_error,128,adam
64,0.007948384527117014,0.008542112355121645,16,64,1,mean_squared_error,128,adam
128,0.007950230985879898,0.008541678470117652,16,128,1,mean_squared_error,128,adam
1,0.01785082936286926,0.025671063360521506,64,1,1,mean_squared_error,128,adam
4,0.009821186158806085,0.011033788344966194,64,4,1,mean_squared_error,128,adam
16,0.007962587028741837,0.00859957412514691,64,16,1,mean_squared_error,128,adam
64,0.007945008501410484,0.008514399782466575,64,64,1,mean_squared_error,128,adam
128,0.007952342554926873,0.008589047443200933,64,128,1,mean_squared_error,128,adam
1,0.025655539110302925,0.03074847035767401,128,1,1,mean_squared_error,128,adam
4,0.011024367809295655,0.012576059215656658,128,4,1,mean_squared_error,128,adam
16,0.008479922413825988,0.009297133342960898,128,16,1,mean_squared_error,128,adam
64,0.007960622683167457,0.008514448907109763,128,64,1,mean_squared_error,128,adam
128,0.00794613428413868,0.008526779273559848,128,128,1,mean_squared_error,128,adam
