round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.0022354625041361943,0.0024352105878561107,1,1,1,mean_squared_error,128,adam
4,0.0009015528238915893,0.0018577724376149156,1,4,1,mean_squared_error,128,adam
16,0.0021842229373692135,0.0017253728038614676,1,16,1,mean_squared_error,128,adam
64,0.001446570643724243,0.0017834731788949167,1,64,1,mean_squared_error,128,adam
128,0.000983818092278734,0.0018123818953624728,1,128,1,mean_squared_error,128,adam
1,0.0034119837217440364,0.0031471416604630775,4,1,1,mean_squared_error,128,adam
4,0.0013035867214966856,0.0017817090842316098,4,4,1,mean_squared_error,128,adam
16,0.0010441996117151575,0.0017250180337057177,4,16,1,mean_squared_error,128,adam
64,0.0010793790363823063,0.0017501352639759744,4,64,1,mean_squared_error,128,adam
128,0.001071226411695534,0.0016973365871624933,4,128,1,mean_squared_error,128,adam
1,0.004457417274825275,0.00346728584403347,16,1,1,mean_squared_error,128,adam
4,0.003027661346714012,0.002687188781892155,16,4,1,mean_squared_error,128,adam
16,0.001031525871658232,0.0016545440861926144,16,16,1,mean_squared_error,128,adam
64,0.0010791091682040132,0.001652861343256987,16,64,1,mean_squared_error,128,adam
128,0.0011069324688287453,0.0016704508309888983,16,128,1,mean_squared_error,128,adam
1,0.0047989758080802854,0.003781579879661253,64,1,1,mean_squared_error,128,adam
4,0.004266743194311857,0.003277623188586539,64,4,1,mean_squared_error,128,adam
16,0.0015348827478010208,0.0017101202200807092,64,16,1,mean_squared_error,128,adam
64,0.0009753503813408316,0.0016637391530825885,64,64,1,mean_squared_error,128,adam
128,0.0010613861156161875,0.0016188903165119642,64,128,1,mean_squared_error,128,adam
1,0.004901826105779037,0.0037890327778191436,128,1,1,mean_squared_error,128,adam
4,0.0040662254759809,0.003159030693354731,128,4,1,mean_squared_error,128,adam
16,0.0024740390927763655,0.0021114478175363995,128,16,1,mean_squared_error,128,adam
64,0.0010585206543328241,0.0016180829871280523,128,64,1,mean_squared_error,128,adam
128,0.0010945864039240405,0.0016373480694267656,128,128,1,mean_squared_error,128,adam
