round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.0025890555023272022,0.003414740269867142,1,1,1,mean_squared_error,128,adam
4,0.0013517764902314627,0.0018610765803813098,1,4,1,mean_squared_error,128,adam
16,0.0012022151298190665,0.0017907028947680933,1,16,1,mean_squared_error,128,adam
64,0.0010066131234804535,0.0018293543283804889,1,64,1,mean_squared_error,128,adam
128,0.0008540147266604481,0.0017910094654651682,1,128,1,mean_squared_error,128,adam
1,0.002905396821879549,0.003440173576319388,4,1,1,mean_squared_error,128,adam
4,0.0011382661383868254,0.001879012222078596,4,4,1,mean_squared_error,128,adam
16,0.0009724227434708154,0.0017354225001941673,4,16,1,mean_squared_error,128,adam
64,0.0009693676362803671,0.0017430500226631846,4,64,1,mean_squared_error,128,adam
128,0.0010965379068693438,0.00176863506438546,4,128,1,mean_squared_error,128,adam
1,0.0033574095647782086,0.00372080053213007,16,1,1,mean_squared_error,128,adam
4,0.0021673325935262257,0.0026782162828302156,16,4,1,mean_squared_error,128,adam
16,0.0008932752547843848,0.0017094827596289344,16,16,1,mean_squared_error,128,adam
64,0.0008482667763018981,0.0017216979679771033,16,64,1,mean_squared_error,128,adam
128,0.0009137610957259312,0.0017254847770344667,16,128,1,mean_squared_error,128,adam
1,0.0037923174945171923,0.004200649393501823,64,1,1,mean_squared_error,128,adam
4,0.0031970799015834926,0.003362352661379043,64,4,1,mean_squared_error,128,adam
16,0.0013881163927726447,0.0018173345420251685,64,16,1,mean_squared_error,128,adam
64,0.0008558341121533886,0.0016693578548669682,64,64,1,mean_squared_error,128,adam
128,0.0009104383434168995,0.0016567748089062193,64,128,1,mean_squared_error,128,adam
1,0.0037696206592954693,0.00400707984536371,128,1,1,mean_squared_error,128,adam
4,0.0036046000826172532,0.0038186568179364795,128,4,1,mean_squared_error,128,adam
16,0.002406680902931839,0.0025620453309696703,128,16,1,mean_squared_error,128,adam
64,0.000869092034699861,0.001652513204074846,128,64,1,mean_squared_error,128,adam
128,0.0008562727749813348,0.0016466964385945767,128,128,1,mean_squared_error,128,adam
