round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.007907589664682746,0.008528302868919094,100,100,1,mean_squared_error,128,adam
100,0.0078473468311131,0.008519625938724778,100,100,2,mean_squared_error,128,adam
100,0.007838477147743106,0.008566517937690653,100,100,3,mean_squared_error,128,adam
100,0.00778963346965611,0.008566860961628722,100,100,4,mean_squared_error,128,adam
100,0.007769761839881539,0.008537509159251432,100,100,5,mean_squared_error,128,adam
1000,0.007784412940964103,0.008495417957978604,100,1000,1,mean_squared_error,128,adam
1000,0.007781042018905282,0.008521300151906861,100,1000,2,mean_squared_error,128,adam
1000,0.007357180817052722,0.008370183099373634,100,1000,3,mean_squared_error,128,adam
1000,0.007319490425288677,0.00826760372601552,100,1000,4,mean_squared_error,128,adam
1000,0.007274020696058869,0.00826835603183963,100,1000,5,mean_squared_error,128,adam
