round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.009324938990175724,0.008170197126298248,100,100,1,mean_squared_error,128,adam
100,0.009378500748425722,0.008149383666555633,100,100,2,mean_squared_error,128,adam
100,0.00936505664139986,0.00818877523468903,100,100,3,mean_squared_error,128,adam
100,0.009369585663080215,0.00816264646465847,100,100,4,mean_squared_error,128,adam
100,0.009509604424238205,0.008081147216437606,100,100,5,mean_squared_error,128,adam
1000,0.009544951375573874,0.008037692146872326,100,1000,1,mean_squared_error,128,adam
1000,0.009541621431708336,0.007832899538145047,100,1000,2,mean_squared_error,128,adam
1000,0.010072204284369946,0.007680155608444026,100,1000,3,mean_squared_error,128,adam
1000,0.009985084179788828,0.007674959350671055,100,1000,4,mean_squared_error,128,adam
1000,0.00991892907768488,0.007704626342214094,100,1000,5,mean_squared_error,128,adam
