round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.008104491513222456,0.0084980309897747,100,100,1,mean_squared_error,128,adam
100,0.008074008161202073,0.008510588174068063,100,100,2,mean_squared_error,128,adam
100,0.008075335528701544,0.00854934079313793,100,100,3,mean_squared_error,128,adam
100,0.007999756606295705,0.00860385283377856,100,100,4,mean_squared_error,128,adam
100,0.00842084176838398,0.008730712577523442,100,100,5,mean_squared_error,128,adam
1000,0.007957704365253448,0.008504884107124635,100,1000,1,mean_squared_error,128,adam
1000,0.008017504587769508,0.008421446214801865,100,1000,2,mean_squared_error,128,adam
1000,0.008020160254091024,0.008072342902529188,100,1000,3,mean_squared_error,128,adam
1000,0.008086362620815635,0.00813784158598627,100,1000,4,mean_squared_error,128,adam
1000,0.008066636510193348,0.008144595150314784,100,1000,5,mean_squared_error,128,adam
