round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0026647071354091167,0.0031540219631810695,100,100,1,mean_squared_error,128,adam
100,0.0025521228672005236,0.0031482615640435895,100,100,2,mean_squared_error,128,adam
100,0.002587082388345152,0.003148516083196813,100,100,3,mean_squared_error,128,adam
100,0.0026855317992158234,0.0031710731475211875,100,100,4,mean_squared_error,128,adam
100,0.002761821378953755,0.003163704010733731,100,100,5,mean_squared_error,128,adam
1000,0.0026332493871450424,0.0031661526230076452,100,1000,1,mean_squared_error,128,adam
1000,0.0026328270323574543,0.003174668703506816,100,1000,2,mean_squared_error,128,adam
1000,0.0026212678058072925,0.003158741960481499,100,1000,3,mean_squared_error,128,adam
1000,0.002621393359731883,0.003185037080867587,100,1000,4,mean_squared_error,128,adam
1000,0.0026923640398308635,0.0031759778128876274,100,1000,5,mean_squared_error,128,adam
