round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0026582623831927776,0.00312402066966992,100,100,1,mean_squared_error,128,adam
100,0.002751689055003226,0.003139762669155964,100,100,2,mean_squared_error,128,adam
100,0.002825133502483368,0.003183036931884826,100,100,3,mean_squared_error,128,adam
100,0.0026688826037570834,0.0031569269835454725,100,100,4,mean_squared_error,128,adam
100,0.0026394581655040383,0.0031795895695441562,100,100,5,mean_squared_error,128,adam
1000,0.0026553368661552668,0.003139916756126251,100,1000,1,mean_squared_error,128,adam
1000,0.002604280016385019,0.0031558747775736118,100,1000,2,mean_squared_error,128,adam
1000,0.0027535915141925216,0.003146764136925433,100,1000,3,mean_squared_error,128,adam
1000,0.0026064886478707194,0.0031714130208148005,100,1000,4,mean_squared_error,128,adam
1000,0.0025917337043210864,0.0031945573539590845,100,1000,5,mean_squared_error,128,adam
