round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0019345853943377733,0.0033106593868563487,100,100,1,mean_squared_error,128,adam
100,0.0019661125261336565,0.0033471863116551477,100,100,2,mean_squared_error,128,adam
100,0.0019436682923696935,0.0032932557292674226,100,100,3,mean_squared_error,128,adam
100,0.0021029882482253015,0.0034656849930480176,100,100,4,mean_squared_error,128,adam
100,0.0019225816940888762,0.0034148598813075336,100,100,5,mean_squared_error,128,adam
1000,0.0019578891806304455,0.0032877249900223654,100,1000,1,mean_squared_error,128,adam
1000,0.0019789059297181666,0.003303701039380365,100,1000,2,mean_squared_error,128,adam
1000,0.0019490402773953974,0.0033108702568204443,100,1000,3,mean_squared_error,128,adam
1000,0.001909672690089792,0.0033393931063416603,100,1000,4,mean_squared_error,128,adam
1000,0.0020123558351770043,0.0033014671514521774,100,1000,5,mean_squared_error,128,adam
