round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0043848511995747685,0.0027004592576692433,100,100,1,mean_squared_error,128,adam
100,0.004428543092217296,0.002693382889097638,100,100,2,mean_squared_error,128,adam
100,0.004397629818413407,0.0026802697055186325,100,100,3,mean_squared_error,128,adam
100,0.0045515140518546104,0.002734454378989223,100,100,4,mean_squared_error,128,adam
100,0.004378425539471209,0.002770290412509975,100,100,5,mean_squared_error,128,adam
1000,0.004452959808986634,0.0026983588551333145,100,1000,1,mean_squared_error,128,adam
1000,0.00439970864681527,0.002697494110029578,100,1000,2,mean_squared_error,128,adam
1000,0.004357721365522593,0.0027200330290080834,100,1000,3,mean_squared_error,128,adam
1000,0.004577743529807776,0.0027085365192820138,100,1000,4,mean_squared_error,128,adam
1000,0.004469428327865899,0.0026931300373498504,100,1000,5,mean_squared_error,128,adam
