round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.005104358773678541,0.003349115831642073,100,100,1,mean_squared_error,1,adam
100,0.004214664688333869,0.002968102893126862,100,100,1,mean_squared_error,2,adam
100,0.003901292337104678,0.0028707338193604223,100,100,1,mean_squared_error,3,adam
100,0.003644299111329019,0.0029050312384281468,100,100,1,mean_squared_error,8,adam
100,0.003646395751275122,0.0029162974236883166,100,100,1,mean_squared_error,16,adam
100,0.003735584206879139,0.0029015983224386596,100,100,1,mean_squared_error,32,adam
100,0.0036629566457122564,0.0028885195859215387,100,100,1,mean_squared_error,64,adam
100,0.0037072141421958804,0.002886258187951207,100,100,1,mean_squared_error,128,adam
250,0.003585419850423932,0.002959220177076178,100,250,1,mean_squared_error,1,adam
250,0.0038276216946542263,0.0028760145301055303,100,250,1,mean_squared_error,2,adam
250,0.0037717337254434824,0.0028776265272315135,100,250,1,mean_squared_error,3,adam
250,0.0037238795775920153,0.0028779764751901376,100,250,1,mean_squared_error,8,adam
250,0.003712031990289688,0.002884726987726856,100,250,1,mean_squared_error,16,adam
250,0.003753024502657354,0.002867354031647544,100,250,1,mean_squared_error,32,adam
250,0.0038362430641427636,0.002884893612772749,100,250,1,mean_squared_error,64,adam
250,0.0037944576470181346,0.002862205653612439,100,250,1,mean_squared_error,128,adam
500,0.003800218109972775,0.00288703536817846,100,500,1,mean_squared_error,1,adam
500,0.0038501551607623696,0.0028734883056594092,100,500,1,mean_squared_error,2,adam
500,0.003838702687062323,0.0028691418617170185,100,500,1,mean_squared_error,3,adam
500,0.0038305429043248296,0.0028647260736314613,100,500,1,mean_squared_error,8,adam
500,0.0038102437974885106,0.002864143675202527,100,500,1,mean_squared_error,16,adam
500,0.003854494891129434,0.002859157593839132,100,500,1,mean_squared_error,32,adam
500,0.003845013794489205,0.0028555409995638264,100,500,1,mean_squared_error,64,adam
500,0.0038339727325364947,0.002857040111465674,100,500,1,mean_squared_error,128,adam
750,0.0038676804397255182,0.0028784347454174643,100,750,1,mean_squared_error,1,adam
750,0.0038744062185287476,0.002881164753571489,100,750,1,mean_squared_error,2,adam
750,0.0038314233534038067,0.0028712477585776967,100,750,1,mean_squared_error,3,adam
750,0.003840066958218813,0.0028596950582879827,100,750,1,mean_squared_error,8,adam
750,0.0038551733596250415,0.002855226163224861,100,750,1,mean_squared_error,16,adam
750,0.0038938652724027634,0.0028616943931146373,100,750,1,mean_squared_error,32,adam
750,0.0038458973867818713,0.002856865116479085,100,750,1,mean_squared_error,64,adam
750,0.003882177290506661,0.0028767923437605114,100,750,1,mean_squared_error,128,adam
1000,0.00386714527849108,0.0028745036582138042,100,1000,1,mean_squared_error,1,adam
1000,0.00390441226772964,0.0028582479452298848,100,1000,1,mean_squared_error,2,adam
1000,0.0038971034809947014,0.002857628840962448,100,1000,1,mean_squared_error,3,adam
1000,0.003897299407981336,0.0028644803179694073,100,1000,1,mean_squared_error,8,adam
1000,0.00385099311824888,0.002861811762808689,100,1000,1,mean_squared_error,16,adam
1000,0.0039010802283883095,0.002858203709741732,100,1000,1,mean_squared_error,32,adam
1000,0.0038611547788605094,0.002857797010626672,100,1000,1,mean_squared_error,64,adam
1000,0.003857511794194579,0.0028631974643044977,100,1000,1,mean_squared_error,128,adam
