round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0031528040999546647,0.0032462661375144593,100,100,1,mean_squared_error,1,adam
100,0.0030250754207372665,0.0034189276667988687,100,100,1,mean_squared_error,2,adam
100,0.00309490947984159,0.0030338147667967213,100,100,1,mean_squared_error,3,adam
100,0.0031046619405969977,0.0030314595850516007,100,100,1,mean_squared_error,8,adam
100,0.003091390826739371,0.0030337785735941097,100,100,1,mean_squared_error,16,adam
100,0.0030811941251158714,0.0030290846681376373,100,100,1,mean_squared_error,32,adam
100,0.003095282823778689,0.0030382020214577217,100,100,1,mean_squared_error,64,adam
100,0.00305472151376307,0.0030389455395673673,100,100,1,mean_squared_error,128,adam
250,0.003062909934669733,0.003022327184102925,100,250,1,mean_squared_error,1,adam
250,0.0031542773358523846,0.0030577082372501606,100,250,1,mean_squared_error,2,adam
250,0.003121386864222586,0.0030282303348958565,100,250,1,mean_squared_error,3,adam
250,0.003089947160333395,0.0030217788119177172,100,250,1,mean_squared_error,8,adam
250,0.003059354145079851,0.0030260377345877445,100,250,1,mean_squared_error,16,adam
250,0.0030957706039771438,0.0030374419046822645,100,250,1,mean_squared_error,32,adam
250,0.00305674911942333,0.0030203069680438083,100,250,1,mean_squared_error,64,adam
250,0.0030995786655694246,0.0030254185643808023,100,250,1,mean_squared_error,128,adam
500,0.0031394478864967823,0.0030442751076931417,100,500,1,mean_squared_error,1,adam
500,0.0031048280652612448,0.0030260749416831964,100,500,1,mean_squared_error,2,adam
500,0.003083466552197933,0.003019918031164242,100,500,1,mean_squared_error,3,adam
500,0.003106591524556279,0.0030287528214486023,100,500,1,mean_squared_error,8,adam
500,0.0030518044950440526,0.003018087385931895,100,500,1,mean_squared_error,16,adam
500,0.003039162256754935,0.0030192851239493244,100,500,1,mean_squared_error,32,adam
500,0.003069997765123844,0.0030261226690474685,100,500,1,mean_squared_error,64,adam
500,0.003081721137277782,0.003053514900755016,100,500,1,mean_squared_error,128,adam
750,0.0031035112915560603,0.003024395815514607,100,750,1,mean_squared_error,1,adam
750,0.0030819105450063944,0.0030217027063493183,100,750,1,mean_squared_error,2,adam
750,0.003082194598391652,0.0030223973650359234,100,750,1,mean_squared_error,3,adam
750,0.0030741015216335654,0.0030207829468213675,100,750,1,mean_squared_error,8,adam
750,0.0030423507560044527,0.0030305881075383652,100,750,1,mean_squared_error,16,adam
750,0.0030473506776615977,0.003020876009346343,100,750,1,mean_squared_error,32,adam
750,0.0030780216911807656,0.00302058303107818,100,750,1,mean_squared_error,64,adam
750,0.0030577771831303835,0.0030296129363595993,100,750,1,mean_squared_error,128,adam
1000,0.0031694293720647693,0.003046858265942294,100,1000,1,mean_squared_error,1,adam
1000,0.003087059478275478,0.0030177881404930226,100,1000,1,mean_squared_error,2,adam
1000,0.0030756815103814006,0.0030329756477829022,100,1000,1,mean_squared_error,3,adam
1000,0.0030594224808737636,0.0030183166613858333,100,1000,1,mean_squared_error,8,adam
1000,0.0030416895169764757,0.0030179161643772794,100,1000,1,mean_squared_error,16,adam
1000,0.003054831991903484,0.00302134754041672,100,1000,1,mean_squared_error,32,adam
1000,0.0030647858511656523,0.0030173971586134798,100,1000,1,mean_squared_error,64,adam
1000,0.0030231865821406245,0.0030190074296416085,100,1000,1,mean_squared_error,128,adam
