round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0027503493474796414,0.003785743193705578,100,100,1,mean_squared_error,1,adam
100,0.0026736996369436383,0.0031799826313529097,100,100,1,mean_squared_error,2,adam
100,0.0026381582720205188,0.0031242793149321825,100,100,1,mean_squared_error,3,adam
100,0.002644327818416059,0.003140421683157801,100,100,1,mean_squared_error,8,adam
100,0.0026455256156623363,0.003136278579436373,100,100,1,mean_squared_error,16,adam
100,0.0026408728444948792,0.0031338065473437496,100,100,1,mean_squared_error,32,adam
100,0.0026489675510674715,0.003136751183044903,100,100,1,mean_squared_error,64,adam
100,0.002633102936670184,0.0031366470569796057,100,100,1,mean_squared_error,128,adam
250,0.0026595041854307055,0.0031560456309056746,100,250,1,mean_squared_error,1,adam
250,0.002654744777828455,0.0031276328082460174,100,250,1,mean_squared_error,2,adam
250,0.002661755890585482,0.003132292610723852,100,250,1,mean_squared_error,3,adam
250,0.0026371090207248926,0.0031227748070780494,100,250,1,mean_squared_error,8,adam
250,0.002632954972796142,0.0031327174574995696,100,250,1,mean_squared_error,16,adam
250,0.0026321656769141555,0.003128011085975327,100,250,1,mean_squared_error,32,adam
250,0.0026299336459487677,0.003125153578827181,100,250,1,mean_squared_error,64,adam
250,0.0026360778138041496,0.0031222094280439847,100,250,1,mean_squared_error,128,adam
500,0.002670851186849177,0.00314160409782614,100,500,1,mean_squared_error,1,adam
500,0.0026692234678193927,0.0031396154609548495,100,500,1,mean_squared_error,2,adam
500,0.0026425165124237537,0.0031302216396267924,100,500,1,mean_squared_error,3,adam
500,0.0026418076595291495,0.00312130003035498,100,500,1,mean_squared_error,8,adam
500,0.0026333165587857366,0.003119722171803297,100,500,1,mean_squared_error,16,adam
500,0.0026453223545104265,0.003119542973902646,100,500,1,mean_squared_error,32,adam
500,0.002658581710420549,0.003126280148277867,100,500,1,mean_squared_error,64,adam
500,0.0026271744864061475,0.003127011717332149,100,500,1,mean_squared_error,128,adam
750,0.0026539817918092012,0.0031308790363656137,100,750,1,mean_squared_error,1,adam
750,0.0026568991597741842,0.003129146380448028,100,750,1,mean_squared_error,2,adam
750,0.002647563349455595,0.003125065791754421,100,750,1,mean_squared_error,3,adam
750,0.0026331631233915687,0.0031185432848985072,100,750,1,mean_squared_error,8,adam
750,0.0026408450212329626,0.0031236728873888127,100,750,1,mean_squared_error,16,adam
750,0.0026299371384084225,0.003130623541496937,100,750,1,mean_squared_error,32,adam
750,0.0026294082636013627,0.003137470648990463,100,750,1,mean_squared_error,64,adam
750,0.002654170850291848,0.003160977577393814,100,750,1,mean_squared_error,128,adam
1000,0.002671531052328646,0.0031368563232948084,100,1000,1,mean_squared_error,1,adam
1000,0.0026539843529462814,0.00312864863288059,100,1000,1,mean_squared_error,2,adam
1000,0.002654095063917339,0.0031304574836474985,100,1000,1,mean_squared_error,3,adam
1000,0.0026548466412350535,0.003135111308096439,100,1000,1,mean_squared_error,8,adam
1000,0.002636533696204424,0.003117538796607078,100,1000,1,mean_squared_error,16,adam
1000,0.0026260727318003774,0.0031286453615808696,100,1000,1,mean_squared_error,32,adam
1000,0.002637574332766235,0.003125237606181051,100,1000,1,mean_squared_error,64,adam
1000,0.0026463500689715147,0.0031194473362357394,100,1000,1,mean_squared_error,128,adam
