round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.006406716303899884,0.01319270718021127,100,100,1,mean_squared_error,1,adam
100,0.0023665917688049376,0.0033771978121689685,100,100,1,mean_squared_error,2,adam
100,0.0023587984615005553,0.0031954772469300523,100,100,1,mean_squared_error,3,adam
100,0.0023632681695744395,0.0032205961243177116,100,100,1,mean_squared_error,8,adam
100,0.0023572847130708396,0.0032177710769123826,100,100,1,mean_squared_error,16,adam
100,0.0023564049042761326,0.0032079498689705716,100,100,1,mean_squared_error,32,adam
100,0.002349669812247157,0.0032058442069829106,100,100,1,mean_squared_error,64,adam
100,0.0024120963644236326,0.0032724412595783185,100,100,1,mean_squared_error,128,adam
250,0.0023694814881309867,0.0032109705845645643,100,250,1,mean_squared_error,1,adam
250,0.0023715904681012034,0.0032222065158459103,100,250,1,mean_squared_error,2,adam
250,0.0023658922291360795,0.0032015499451143997,100,250,1,mean_squared_error,3,adam
250,0.002352745330426842,0.003204863651522568,100,250,1,mean_squared_error,8,adam
250,0.0023507873993366957,0.0032010740138949793,100,250,1,mean_squared_error,16,adam
250,0.002349110960494727,0.0032273361390517245,100,250,1,mean_squared_error,32,adam
250,0.002348193957004696,0.0031988184372742745,100,250,1,mean_squared_error,64,adam
250,0.0023518172674812376,0.003204476503762685,100,250,1,mean_squared_error,128,adam
500,0.002385036030318588,0.0032441193520331892,100,500,1,mean_squared_error,1,adam
500,0.0023673909017816186,0.003195393902312656,100,500,1,mean_squared_error,2,adam
500,0.0023606063332408667,0.0031919538383057017,100,500,1,mean_squared_error,3,adam
500,0.0023615016834810376,0.003195979148686343,100,500,1,mean_squared_error,8,adam
500,0.00235192192485556,0.0031886454692045063,100,500,1,mean_squared_error,16,adam
500,0.0023732304107397795,0.0032086196133194675,100,500,1,mean_squared_error,32,adam
500,0.0023467266582883894,0.003190267676450219,100,500,1,mean_squared_error,64,adam
500,0.002347797795664519,0.0031915315949733844,100,500,1,mean_squared_error,128,adam
750,0.0024010390043258667,0.0032244485594042785,100,750,1,mean_squared_error,1,adam
750,0.002359674486797303,0.00319311536386385,100,750,1,mean_squared_error,2,adam
750,0.0023763005738146603,0.0032036214463534137,100,750,1,mean_squared_error,3,adam
750,0.002359075879212469,0.0031927374715597034,100,750,1,mean_squared_error,8,adam
750,0.0023530545877292752,0.003190467136452222,100,750,1,mean_squared_error,16,adam
750,0.0023550601326860487,0.0032087676402153377,100,750,1,mean_squared_error,32,adam
750,0.002350089489482343,0.0031907344050238606,100,750,1,mean_squared_error,64,adam
750,0.0023530384059995413,0.0031902708164544633,100,750,1,mean_squared_error,128,adam
1000,0.002372175338678062,0.003203867672636806,100,1000,1,mean_squared_error,1,adam
1000,0.002377249824348837,0.0032046407923326456,100,1000,1,mean_squared_error,2,adam
1000,0.002359798294492066,0.003194684937087478,100,1000,1,mean_squared_error,3,adam
1000,0.002355994831304997,0.003195549339816945,100,1000,1,mean_squared_error,8,adam
1000,0.0023551267804577947,0.003191040381252355,100,1000,1,mean_squared_error,16,adam
1000,0.002352695562876761,0.0031951285950036577,100,1000,1,mean_squared_error,32,adam
1000,0.0023543747374787927,0.0032284004414771545,100,1000,1,mean_squared_error,64,adam
1000,0.0023493313346989453,0.0031987055715985762,100,1000,1,mean_squared_error,128,adam
