round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.002211893326602876,0.003979733992218598,100,100,1,mean_squared_error,1,adam
100,0.004761261399835348,0.0094484840531397,100,100,1,mean_squared_error,2,adam
100,0.0022481546038761735,0.003299134383725007,100,100,1,mean_squared_error,3,adam
100,0.00224689650349319,0.003253512367207025,100,100,1,mean_squared_error,8,adam
100,0.002227954100817442,0.00323836777603165,100,100,1,mean_squared_error,16,adam
100,0.002235420048236847,0.0032499728369570916,100,100,1,mean_squared_error,32,adam
100,0.0022245192667469382,0.003257762919061054,100,100,1,mean_squared_error,64,adam
100,0.002280146349221468,0.003260489697346375,100,100,1,mean_squared_error,128,adam
250,0.0022850349778309464,0.0033127806064226946,100,250,1,mean_squared_error,1,adam
250,0.0022716657258570194,0.003228703865613368,100,250,1,mean_squared_error,2,adam
250,0.0022554571041837335,0.003221298106665954,100,250,1,mean_squared_error,3,adam
250,0.002243326394818723,0.003228535863423818,100,250,1,mean_squared_error,8,adam
250,0.002243933267891407,0.003237874044063396,100,250,1,mean_squared_error,16,adam
250,0.0022434047423303127,0.0032356651342312867,100,250,1,mean_squared_error,32,adam
250,0.0022353866370394826,0.0032295475195729196,100,250,1,mean_squared_error,64,adam
250,0.0022538143675774336,0.0032280501209311467,100,250,1,mean_squared_error,128,adam
500,0.002274701837450266,0.0032297571552660606,100,500,1,mean_squared_error,1,adam
500,0.00230804446619004,0.003245415851091009,100,500,1,mean_squared_error,2,adam
500,0.0022784617030993104,0.003229885419275154,100,500,1,mean_squared_error,3,adam
500,0.0022414540871977806,0.0032232285822673995,100,500,1,mean_squared_error,8,adam
500,0.002244370523840189,0.003220075888752956,100,500,1,mean_squared_error,16,adam
500,0.002233017235994339,0.0032144173825705857,100,500,1,mean_squared_error,32,adam
500,0.002234203857369721,0.0032235445690465005,100,500,1,mean_squared_error,64,adam
500,0.002229203935712576,0.003226145977658549,100,500,1,mean_squared_error,128,adam
750,0.0022709305630996823,0.003232732523736873,100,750,1,mean_squared_error,1,adam
750,0.002257352229207754,0.0032287513461421455,100,750,1,mean_squared_error,2,adam
750,0.0022795175900682807,0.0032338767317135384,100,750,1,mean_squared_error,3,adam
750,0.002266824012622237,0.0032279534355263437,100,750,1,mean_squared_error,8,adam
750,0.0022491193376481533,0.003229048353722576,100,750,1,mean_squared_error,16,adam
750,0.002250092220492661,0.00322185537397376,100,750,1,mean_squared_error,32,adam
750,0.0022273861104622483,0.0032281718038274605,100,750,1,mean_squared_error,64,adam
750,0.002261472283862531,0.003251550877863602,100,750,1,mean_squared_error,128,adam
1000,0.002284609596244991,0.0032310565825047575,100,1000,1,mean_squared_error,1,adam
1000,0.0022621600655838847,0.0032278799759994322,100,1000,1,mean_squared_error,2,adam
1000,0.002261118614114821,0.003226320880738304,100,1000,1,mean_squared_error,3,adam
1000,0.0022593826288357377,0.0032261902125631657,100,1000,1,mean_squared_error,8,adam
1000,0.002253330429084599,0.0032236970538614238,100,1000,1,mean_squared_error,16,adam
1000,0.002239751978777349,0.0032242636177642154,100,1000,1,mean_squared_error,32,adam
1000,0.0022318974370136857,0.003230872212729433,100,1000,1,mean_squared_error,64,adam
1000,0.002235794090665877,0.0032223078091383763,100,1000,1,mean_squared_error,128,adam
