round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0041750953532755375,0.003585808112277872,100,100,1,mean_squared_error,128,adam
100,0.004223995958454907,0.003555804585311818,100,100,2,mean_squared_error,128,adam
100,0.004298327141441405,0.0035593622132147357,100,100,3,mean_squared_error,128,adam
100,0.004502402094658464,0.0035502116804306066,100,100,4,mean_squared_error,128,adam
100,0.0046420880244113505,0.003526610667317248,100,100,5,mean_squared_error,128,adam
1000,0.005570489272940904,0.0035248755011707544,100,1000,1,mean_squared_error,128,adam
1000,0.004892436787486076,0.003514477145771854,100,1000,2,mean_squared_error,128,adam
1000,0.004796666442416608,0.0035085130960229452,100,1000,3,mean_squared_error,128,adam
1000,0.004847161122597754,0.0035074068663480955,100,1000,4,mean_squared_error,128,adam
1000,0.004246346885338426,0.0034766894306530603,100,1000,5,mean_squared_error,128,adam
