round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0016027807723730803,0.004211378169568892,100,100,1,mean_squared_error,128,adam
100,0.0015560428146272898,0.004227427578063796,100,100,2,mean_squared_error,128,adam
100,0.0016114506870508194,0.004279117260212183,100,100,3,mean_squared_error,128,adam
100,0.0015448241611011326,0.004231753534706163,100,100,4,mean_squared_error,128,adam
100,0.001537330448627472,0.00422619378983331,100,100,5,mean_squared_error,128,adam
1000,0.0015537041472271085,0.004207414942671159,100,1000,1,mean_squared_error,128,adam
1000,0.0015582666965201497,0.0042146666101337375,100,1000,2,mean_squared_error,128,adam
1000,0.001611022395081818,0.004210043979169934,100,1000,3,mean_squared_error,128,adam
1000,0.0016014058492146432,0.004095776046647251,100,1000,4,mean_squared_error,128,adam
1000,0.001671822916250676,0.004094072423224921,100,1000,5,mean_squared_error,128,adam
