round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0020383253577165306,0.004107555739921943,100,100,1,mean_squared_error,128,adam
100,0.0019873526762239635,0.004109068128521623,100,100,2,mean_squared_error,128,adam
100,0.002065150300040841,0.00413444354542728,100,100,3,mean_squared_error,128,adam
100,0.002041559142526239,0.004125147409566931,100,100,4,mean_squared_error,128,adam
100,0.0020307113300077617,0.004152805123359282,100,100,5,mean_squared_error,128,adam
1000,0.002009788528084755,0.004102978427009715,100,1000,1,mean_squared_error,128,adam
1000,0.0020725829526782036,0.004120447401607757,100,1000,2,mean_squared_error,128,adam
1000,0.002049616479780525,0.0041061262168848095,100,1000,3,mean_squared_error,128,adam
1000,0.0019050165719818324,0.00404833484740021,100,1000,4,mean_squared_error,128,adam
1000,0.001957419968675822,0.004008414905380751,100,1000,5,mean_squared_error,128,adam
