round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.002662832965143025,0.0039698053151369095,100,100,1,mean_squared_error,128,adam
100,0.0026872922317124903,0.00394673300359179,100,100,2,mean_squared_error,128,adam
100,0.0027411184273660183,0.003944912029008319,100,100,3,mean_squared_error,128,adam
100,0.002908471040427685,0.003972265034219313,100,100,4,mean_squared_error,128,adam
100,0.0032378032337874174,0.003958713269684095,100,100,5,mean_squared_error,128,adam
1000,0.004183356883004308,0.0038980357698601984,100,1000,1,mean_squared_error,128,adam
1000,0.0033935713581740856,0.003888529787295835,100,1000,2,mean_squared_error,128,adam
1000,0.0032790356781333685,0.003890614111549938,100,1000,3,mean_squared_error,128,adam
1000,0.0033377133077010512,0.0038957463000995458,100,1000,4,mean_squared_error,128,adam
1000,0.003267648979090154,0.0038734870634679315,100,1000,5,mean_squared_error,128,adam
