round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0040244084084406495,0.00360206642639223,100,100,1,mean_squared_error,128,adam
100,0.004029560252092779,0.0035958267803430947,100,100,2,mean_squared_error,128,adam
100,0.004040842643007636,0.003605607441289628,100,100,3,mean_squared_error,128,adam
100,0.004044273169711232,0.0036540211685985625,100,100,4,mean_squared_error,128,adam
100,0.0040133638540282845,0.0036356468176182467,100,100,5,mean_squared_error,128,adam
1000,0.004033041535876691,0.0036264831588973053,100,1000,1,mean_squared_error,128,adam
1000,0.004026416689157486,0.0035918696806212427,100,1000,2,mean_squared_error,128,adam
1000,0.0040315319783985615,0.0035979934039645747,100,1000,3,mean_squared_error,128,adam
1000,0.00403494480997324,0.0035119847751785543,100,1000,4,mean_squared_error,128,adam
1000,0.004103015991859138,0.0034806271487536917,100,1000,5,mean_squared_error,128,adam
