round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.002712013549171388,0.0039209091513696245,100,100,1,mean_squared_error,128,adam
100,0.0027233840664848685,0.003963366377712909,100,100,2,mean_squared_error,128,adam
100,0.0027128569199703634,0.003922432925650041,100,100,3,mean_squared_error,128,adam
100,0.002715118112973869,0.003950102285491314,100,100,4,mean_squared_error,128,adam
100,0.002722076897043735,0.003936966773919827,100,100,5,mean_squared_error,128,adam
1000,0.0027139204903505743,0.003931499581121944,100,1000,1,mean_squared_error,128,adam
1000,0.002723642159253359,0.003914616545091135,100,1000,2,mean_squared_error,128,adam
1000,0.002716913470067084,0.003913509908618314,100,1000,3,mean_squared_error,128,adam
1000,0.002682519319932908,0.003834558328122917,100,1000,4,mean_squared_error,128,adam
1000,0.0026724606286734343,0.003833689744081884,100,1000,5,mean_squared_error,128,adam
