round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.008065085392445326,0.009253014324881827,100,100,1,mean_squared_error,1,adam
100,0.007628955412656069,0.00870034436142086,100,100,1,mean_squared_error,2,adam
100,0.007646981393918395,0.008634216084441445,100,100,1,mean_squared_error,3,adam
100,0.007537083933129907,0.00859430901365434,100,100,1,mean_squared_error,8,adam
100,0.007533496944233775,0.008608372339320587,100,100,1,mean_squared_error,16,adam
100,0.007532360497862101,0.008611802163447504,100,100,1,mean_squared_error,32,adam
100,0.0075439587235450745,0.008617417998892023,100,100,1,mean_squared_error,64,adam
100,0.007559947669506073,0.008617792151317485,100,100,1,mean_squared_error,128,adam
250,0.007599452044814825,0.00857927041002234,100,250,1,mean_squared_error,1,adam
250,0.007571327034384012,0.008592906978709581,100,250,1,mean_squared_error,2,adam
250,0.00744484574533999,0.008541198923511613,100,250,1,mean_squared_error,3,adam
250,0.007517349906265736,0.00859204384925446,100,250,1,mean_squared_error,8,adam
250,0.007515856763347983,0.008603015529425969,100,250,1,mean_squared_error,16,adam
250,0.007505133282393217,0.008602876950260765,100,250,1,mean_squared_error,32,adam
250,0.007519912905991077,0.008615495088535891,100,250,1,mean_squared_error,64,adam
250,0.007521820953115821,0.008625102887644355,100,250,1,mean_squared_error,128,adam
500,0.007428519194945693,0.008516172180535799,100,500,1,mean_squared_error,1,adam
500,0.007469726260751486,0.008532249735187469,100,500,1,mean_squared_error,2,adam
500,0.007475064601749182,0.008568113478353448,100,500,1,mean_squared_error,3,adam
500,0.007456110557541251,0.008566870081021373,100,500,1,mean_squared_error,8,adam
500,0.007469102740287781,0.00859236148860595,100,500,1,mean_squared_error,16,adam
500,0.007480044849216938,0.008596800420582668,100,500,1,mean_squared_error,32,adam
500,0.0074876665603369474,0.008636260813657651,100,500,1,mean_squared_error,64,adam
500,0.00748713337816298,0.008609530796065815,100,500,1,mean_squared_error,128,adam
750,0.007394940359517932,0.00855155334455477,100,750,1,mean_squared_error,1,adam
750,0.0074050945695489645,0.008553928333827128,100,750,1,mean_squared_error,2,adam
750,0.007462277542799711,0.00857629155726137,100,750,1,mean_squared_error,3,adam
750,0.0074269431643188,0.008573207012225961,100,750,1,mean_squared_error,8,adam
750,0.007428517797961831,0.008586878548691371,100,750,1,mean_squared_error,16,adam
750,0.007435129722580314,0.00859592046896766,100,750,1,mean_squared_error,32,adam
750,0.007449002470821142,0.008593799994516194,100,750,1,mean_squared_error,64,adam
750,0.007451327983289957,0.008596851800878843,100,750,1,mean_squared_error,128,adam
1000,0.007365296594798565,0.008511420456053022,100,1000,1,mean_squared_error,1,adam
1000,0.007339702220633626,0.008458280812174007,100,1000,1,mean_squared_error,2,adam
1000,0.00735389837063849,0.008530819405775918,100,1000,1,mean_squared_error,3,adam
1000,0.007425987394526601,0.008578757156750985,100,1000,1,mean_squared_error,8,adam
1000,0.007399964611977339,0.008574903800261947,100,1000,1,mean_squared_error,16,adam
1000,0.007404643809422851,0.008597470089363722,100,1000,1,mean_squared_error,32,adam
1000,0.007421986665576696,0.008599580695063697,100,1000,1,mean_squared_error,64,adam
1000,0.007432635175064206,0.008593743308715728,100,1000,1,mean_squared_error,128,adam
