round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0119823282584548,0.008281429564314229,100,100,1,mean_squared_error,1,adam
100,0.012252230662852526,0.008664954918200957,100,100,1,mean_squared_error,2,adam
100,0.011574011528864503,0.00794565114414408,100,100,1,mean_squared_error,3,adam
100,0.011250350624322891,0.007668633550816311,100,100,1,mean_squared_error,8,adam
100,0.0112516307272017,0.007669369473045033,100,100,1,mean_squared_error,16,adam
100,0.011285187909379601,0.0076921460893294566,100,100,1,mean_squared_error,32,adam
100,0.01124650752171874,0.00769667866590776,100,100,1,mean_squared_error,64,adam
100,0.01126095955260098,0.007695596642969619,100,100,1,mean_squared_error,128,adam
250,0.011265706038102508,0.007644485819963435,100,250,1,mean_squared_error,1,adam
250,0.01124522346071899,0.007647771844617033,100,250,1,mean_squared_error,2,adam
250,0.011254068231210113,0.007651686962497861,100,250,1,mean_squared_error,3,adam
250,0.011222569039091468,0.007653453821470414,100,250,1,mean_squared_error,8,adam
250,0.011196161154657602,0.007676574922071065,100,250,1,mean_squared_error,16,adam
250,0.01118727307766676,0.007694987962979422,100,250,1,mean_squared_error,32,adam
250,0.011215048609301448,0.007676314702607635,100,250,1,mean_squared_error,64,adam
250,0.011295815464109182,0.007686741814661519,100,250,1,mean_squared_error,128,adam
500,0.011136758141219616,0.007631277868566208,100,500,1,mean_squared_error,1,adam
500,0.011132243787869811,0.007559996519592546,100,500,1,mean_squared_error,2,adam
500,0.011150110512971878,0.007637135903899532,100,500,1,mean_squared_error,3,adam
500,0.011157469358295202,0.007642366502079226,100,500,1,mean_squared_error,8,adam
500,0.011168037541210651,0.007654662861402396,100,500,1,mean_squared_error,16,adam
500,0.011161749716848135,0.007667818260764269,100,500,1,mean_squared_error,32,adam
500,0.011164515279233456,0.00768485516636518,100,500,1,mean_squared_error,64,adam
500,0.011198829161003232,0.007675409039253728,100,500,1,mean_squared_error,128,adam
750,0.010979141807183623,0.007487478594816194,100,750,1,mean_squared_error,1,adam
750,0.011099306400865316,0.007629153620974536,100,750,1,mean_squared_error,2,adam
750,0.011099709896370769,0.007562263002782537,100,750,1,mean_squared_error,3,adam
750,0.011132810031995177,0.007623902143896522,100,750,1,mean_squared_error,8,adam
750,0.011179790366441011,0.007658959208826597,100,750,1,mean_squared_error,16,adam
750,0.011166815180331469,0.0076648622008978875,100,750,1,mean_squared_error,32,adam
750,0.011110319755971432,0.007703424311175307,100,750,1,mean_squared_error,64,adam
750,0.011150543112307787,0.007681844601953836,100,750,1,mean_squared_error,128,adam
1000,0.011047247797250748,0.007461870427623877,100,1000,1,mean_squared_error,1,adam
1000,0.011115279980003834,0.007617523910052944,100,1000,1,mean_squared_error,2,adam
1000,0.011113184969872236,0.007626879164356187,100,1000,1,mean_squared_error,3,adam
1000,0.011076182592660189,0.007633517767048271,100,1000,1,mean_squared_error,8,adam
1000,0.011110137216746807,0.007644631309355411,100,1000,1,mean_squared_error,16,adam
1000,0.01109846867620945,0.007652711077712308,100,1000,1,mean_squared_error,32,adam
1000,0.011103097349405289,0.007664323360764219,100,1000,1,mean_squared_error,64,adam
1000,0.011126825353130698,0.007683484869913424,100,1000,1,mean_squared_error,128,adam
