round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.009926384314894676,0.007998691310401176,100,100,1,mean_squared_error,1,adam
100,0.009804628789424896,0.008183960118949563,100,100,1,mean_squared_error,2,adam
100,0.009965363424271345,0.007984176928172807,100,100,1,mean_squared_error,3,adam
100,0.010135375428944826,0.007934874171078354,100,100,1,mean_squared_error,8,adam
100,0.010146353859454393,0.00794130338374572,100,100,1,mean_squared_error,16,adam
100,0.010140979196876287,0.007955750700245076,100,100,1,mean_squared_error,32,adam
100,0.01014893688261509,0.007974386693709028,100,100,1,mean_squared_error,64,adam
100,0.010148313827812672,0.007972595018140953,100,100,1,mean_squared_error,128,adam
250,0.010145523119717836,0.00782636432607371,100,250,1,mean_squared_error,1,adam
250,0.010238207876682281,0.007866588710599524,100,250,1,mean_squared_error,2,adam
250,0.01016833633184433,0.007903188741287417,100,250,1,mean_squared_error,3,adam
250,0.010171523783355951,0.007922037980778325,100,250,1,mean_squared_error,8,adam
250,0.01018176693469286,0.007913017323366682,100,250,1,mean_squared_error,16,adam
250,0.01017244579270482,0.007921264254789156,100,250,1,mean_squared_error,32,adam
250,0.010160926263779402,0.007938457426514691,100,250,1,mean_squared_error,64,adam
250,0.010159939993172884,0.007933859188193665,100,250,1,mean_squared_error,128,adam
500,0.01020864536985755,0.007813063517847755,100,500,1,mean_squared_error,1,adam
500,0.01024075411260128,0.007810867589928752,100,500,1,mean_squared_error,2,adam
500,0.010301592294126749,0.007671523745869634,100,500,1,mean_squared_error,3,adam
500,0.010272478219121695,0.007828363592043183,100,500,1,mean_squared_error,8,adam
500,0.010245641227811575,0.007876009354717974,100,500,1,mean_squared_error,16,adam
500,0.01021199207752943,0.007880112970887419,100,500,1,mean_squared_error,32,adam
500,0.010259646456688643,0.007878426535937347,100,500,1,mean_squared_error,64,adam
500,0.0102820610627532,0.007879998824351413,100,500,1,mean_squared_error,128,adam
750,0.010269180405884981,0.00779833736126883,100,750,1,mean_squared_error,1,adam
750,0.010301005095243454,0.007809639771826061,100,750,1,mean_squared_error,2,adam
750,0.01025876123458147,0.00781954192838872,100,750,1,mean_squared_error,3,adam
750,0.010291562881320715,0.007846072768993247,100,750,1,mean_squared_error,8,adam
750,0.010261982679367065,0.007852915312656035,100,750,1,mean_squared_error,16,adam
750,0.01029008999466896,0.007845072155085423,100,750,1,mean_squared_error,32,adam
750,0.010322414338588715,0.007850568799913527,100,750,1,mean_squared_error,64,adam
750,0.010368277784436941,0.00788048589672137,100,750,1,mean_squared_error,128,adam
1000,0.010351163800805807,0.007757628180161305,100,1000,1,mean_squared_error,1,adam
1000,0.010314805898815393,0.007819092477716151,100,1000,1,mean_squared_error,2,adam
1000,0.010412449948489666,0.00775361187023141,100,1000,1,mean_squared_error,3,adam
1000,0.010287869721651077,0.007843130275158953,100,1000,1,mean_squared_error,8,adam
1000,0.01033485634252429,0.007838521866982145,100,1000,1,mean_squared_error,16,adam
1000,0.010366261005401611,0.007838587612753972,100,1000,1,mean_squared_error,32,adam
1000,0.01035629166290164,0.007844588261816585,100,1000,1,mean_squared_error,64,adam
1000,0.010343334171921015,0.007848680626255529,100,1000,1,mean_squared_error,128,adam
