round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.009412392973899841,0.009842740537547377,100,100,1,mean_squared_error,1,adam
100,0.008182509802281857,0.008522933697967526,100,100,1,mean_squared_error,2,adam
100,0.00846213847398758,0.008895887085294962,100,100,1,mean_squared_error,3,adam
100,0.008091665338724852,0.008460411437808122,100,100,1,mean_squared_error,8,adam
100,0.008073810953646898,0.008449365522591094,100,100,1,mean_squared_error,16,adam
100,0.008093818090856075,0.008473999367648722,100,100,1,mean_squared_error,32,adam
100,0.00810570502653718,0.008481751431834727,100,100,1,mean_squared_error,64,adam
100,0.008150121197104454,0.008488552194359457,100,100,1,mean_squared_error,128,adam
250,0.008071414660662413,0.008423916962847375,100,250,1,mean_squared_error,1,adam
250,0.008070678915828466,0.008410253172231498,100,250,1,mean_squared_error,2,adam
250,0.008075126446783543,0.008457374866388943,100,250,1,mean_squared_error,3,adam
250,0.008067474700510502,0.008439841533177778,100,250,1,mean_squared_error,8,adam
250,0.008072053547948599,0.008454698863857073,100,250,1,mean_squared_error,16,adam
250,0.008075304795056581,0.008535256105146013,100,250,1,mean_squared_error,32,adam
250,0.00808429205790162,0.008484911579722748,100,250,1,mean_squared_error,64,adam
250,0.008090836461633444,0.008474106391551052,100,250,1,mean_squared_error,128,adam
500,0.007919115480035543,0.008292605718807843,100,500,1,mean_squared_error,1,adam
500,0.00809606583788991,0.008439587835306512,100,500,1,mean_squared_error,2,adam
500,0.008062445092946291,0.00842841491476635,100,500,1,mean_squared_error,3,adam
500,0.008018451277166605,0.0084198278918825,100,500,1,mean_squared_error,8,adam
500,0.008026409894227982,0.008434991641693694,100,500,1,mean_squared_error,16,adam
500,0.008047681767493486,0.008448100998941669,100,500,1,mean_squared_error,32,adam
500,0.008036260027438402,0.008453615573479942,100,500,1,mean_squared_error,64,adam
500,0.008044656366109848,0.008456929656852009,100,500,1,mean_squared_error,128,adam
750,0.00794360158033669,0.00830619169263762,100,750,1,mean_squared_error,1,adam
750,0.007937954505905509,0.008355393996438884,100,750,1,mean_squared_error,2,adam
750,0.00797017221339047,0.008371162092906042,100,750,1,mean_squared_error,3,adam
750,0.008012873586267233,0.008427148897266179,100,750,1,mean_squared_error,8,adam
750,0.007997790351510048,0.008431860619226942,100,750,1,mean_squared_error,16,adam
750,0.008002647664397955,0.008445712961816699,100,750,1,mean_squared_error,32,adam
750,0.008011974394321442,0.00844841523978271,100,750,1,mean_squared_error,64,adam
750,0.008010569494217634,0.008445853062842349,100,750,1,mean_squared_error,128,adam
1000,0.007973672356456518,0.008390248281633794,100,1000,1,mean_squared_error,1,adam
1000,0.007875272538512945,0.008253870205136767,100,1000,1,mean_squared_error,2,adam
1000,0.007944443728774786,0.008335390959149763,100,1000,1,mean_squared_error,3,adam
1000,0.007948594633489847,0.008422592180993473,100,1000,1,mean_squared_error,8,adam
1000,0.007969236467033625,0.008431740815898306,100,1000,1,mean_squared_error,16,adam
1000,0.007977196015417576,0.008462387130112577,100,1000,1,mean_squared_error,32,adam
1000,0.00797848915681243,0.0084384787281541,100,1000,1,mean_squared_error,64,adam
1000,0.007979251444339752,0.008445605318199722,100,1000,1,mean_squared_error,128,adam
