round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.023847099252395764,0.02448640415896169,1,1,1,mean_squared_error,128,adam
4,0.022634704551487986,0.021582877396025935,1,4,1,mean_squared_error,128,adam
16,0.022747039674709413,0.021042466432453187,1,16,1,mean_squared_error,128,adam
64,0.02197338436310673,0.02026102752555477,1,64,1,mean_squared_error,128,adam
128,0.02158625194697663,0.02009423352559378,1,128,1,mean_squared_error,128,adam
1,0.02355178869329393,0.027083060980712684,4,1,1,mean_squared_error,128,adam
4,0.022735129995271563,0.021586237051868077,4,4,1,mean_squared_error,128,adam
16,0.022359284618869425,0.021223755076630168,4,16,1,mean_squared_error,128,adam
64,0.021555276783183218,0.02028233636501659,4,64,1,mean_squared_error,128,adam
128,0.021757743922062218,0.020511274436985298,4,128,1,mean_squared_error,128,adam
1,0.025993628725409508,0.03815839887924203,16,1,1,mean_squared_error,128,adam
4,0.02297766350209713,0.021667476025443798,16,4,1,mean_squared_error,128,adam
16,0.0234200631827116,0.021238865272534803,16,16,1,mean_squared_error,128,adam
64,0.022100587338209153,0.020828168053594935,16,64,1,mean_squared_error,128,adam
128,0.021860588490962982,0.020088059109669452,16,128,1,mean_squared_error,128,adam
1,0.04465840280056,0.06138390545105009,64,1,1,mean_squared_error,128,adam
4,0.025965400636196137,0.023753130193030433,64,4,1,mean_squared_error,128,adam
16,0.022802742421627043,0.021308117530988213,64,16,1,mean_squared_error,128,adam
64,0.022647674083709716,0.02093814311080492,64,64,1,mean_squared_error,128,adam
128,0.02203340023756027,0.020539401096754586,64,128,1,mean_squared_error,128,adam
1,0.05526850655674934,0.0681896674562157,128,1,1,mean_squared_error,128,adam
4,0.028865482658147812,0.03254309227370723,128,4,1,mean_squared_error,128,adam
16,0.023556989431381226,0.022013860370017336,128,16,1,mean_squared_error,128,adam
64,0.02262138366699219,0.02109184006441184,128,64,1,mean_squared_error,128,adam
128,0.022332492917776108,0.020850819895727016,128,128,1,mean_squared_error,128,adam
