round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.01926024185296683,0.024952386860865806,1,1,1,mean_squared_error,128,adam
4,0.01659974756009831,0.023133678335175687,1,4,1,mean_squared_error,128,adam
16,0.015457725631880805,0.02280563336249648,1,16,1,mean_squared_error,128,adam
64,0.016554649617647108,0.02209673326510368,1,64,1,mean_squared_error,128,adam
128,0.01446131463659583,0.021964211468369528,1,128,1,mean_squared_error,128,adam
1,0.01885713490191847,0.029825587751103732,4,1,1,mean_squared_error,128,adam
4,0.01713602300733328,0.022852798751339744,4,4,1,mean_squared_error,128,adam
16,0.016401067900005728,0.022769117139825348,4,16,1,mean_squared_error,128,adam
64,0.014616059970576316,0.022291165689421404,4,64,1,mean_squared_error,128,adam
128,0.0143114723241888,0.022071872818026136,4,128,1,mean_squared_error,128,adam
1,0.018821207508444786,0.04223871913427331,16,1,1,mean_squared_error,128,adam
4,0.016165082901716234,0.023092234482725287,16,4,1,mean_squared_error,128,adam
16,0.016077434159815312,0.022772021932021547,16,16,1,mean_squared_error,128,adam
64,0.01549620646983385,0.022524629619312897,16,64,1,mean_squared_error,128,adam
128,0.014496264196932316,0.0219851303845644,16,128,1,mean_squared_error,128,adam
1,0.03315477102994919,0.06108049584438416,64,1,1,mean_squared_error,128,adam
4,0.019664107263088225,0.026722442671115766,64,4,1,mean_squared_error,128,adam
16,0.01641012579202652,0.022918129449381548,64,16,1,mean_squared_error,128,adam
64,0.016242438405752183,0.022593975378356605,64,64,1,mean_squared_error,128,adam
128,0.015735673755407333,0.022348815785051886,64,128,1,mean_squared_error,128,adam
1,0.04494548112154007,0.07132112465155438,128,1,1,mean_squared_error,128,adam
4,0.020744216367602347,0.035460821321427596,128,4,1,mean_squared_error,128,adam
16,0.017104849740862845,0.023798341675194096,128,16,1,mean_squared_error,128,adam
64,0.01651522606611252,0.02268052677879196,128,64,1,mean_squared_error,128,adam
128,0.01622860327363014,0.022513121077429518,128,128,1,mean_squared_error,128,adam
