round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.019702793173808627,0.025881104190051914,1,1,1,mean_squared_error,128,adam
4,0.018089643030477234,0.023019964273177887,1,4,1,mean_squared_error,128,adam
16,0.019899349459222754,0.022082359900324543,1,16,1,mean_squared_error,128,adam
64,0.017832576626592527,0.021380691720703057,1,64,1,mean_squared_error,128,adam
128,0.01817193797605029,0.021225386778769634,1,128,1,mean_squared_error,128,adam
1,0.019401639634743333,0.02816346707776858,4,1,1,mean_squared_error,128,adam
4,0.018024358111433686,0.02264443361952211,4,4,1,mean_squared_error,128,adam
16,0.0179588384879753,0.02233165721770362,4,16,1,mean_squared_error,128,adam
64,0.018712698449380696,0.02142902024254058,4,64,1,mean_squared_error,128,adam
128,0.01811407364497427,0.02121006479855156,4,128,1,mean_squared_error,128,adam
1,0.02166570857167244,0.038973269859405794,16,1,1,mean_squared_error,128,adam
4,0.018882427122443913,0.02286789170553784,16,4,1,mean_squared_error,128,adam
16,0.017967747282236813,0.022374428433362622,16,16,1,mean_squared_error,128,adam
64,0.017420337162911893,0.02152392116185273,16,64,1,mean_squared_error,128,adam
128,0.017447862699627878,0.021209981623519496,16,128,1,mean_squared_error,128,adam
1,0.04939373448491097,0.06242829507149206,64,1,1,mean_squared_error,128,adam
4,0.021765675134956836,0.025365536829668828,64,4,1,mean_squared_error,128,adam
16,0.018283754829317333,0.022396988930117726,64,16,1,mean_squared_error,128,adam
64,0.017842378504574298,0.02209848875718399,64,64,1,mean_squared_error,128,adam
128,0.01771039318293333,0.021643892990119838,64,128,1,mean_squared_error,128,adam
1,0.05689193263649941,0.0647345823941004,128,1,1,mean_squared_error,128,adam
4,0.028554956316947936,0.03385073874374206,128,4,1,mean_squared_error,128,adam
16,0.01950097732245922,0.02319622760608289,128,16,1,mean_squared_error,128,adam
64,0.01804790586233139,0.02226884592235909,128,64,1,mean_squared_error,128,adam
128,0.017811046913266182,0.02199705652612843,128,128,1,mean_squared_error,128,adam
