round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.020923795694115198,0.024939222131753796,1,1,1,mean_squared_error,128,adam
4,0.021064585038097546,0.022165292114067453,1,4,1,mean_squared_error,128,adam
16,0.01968194627660015,0.02159433107900711,1,16,1,mean_squared_error,128,adam
64,0.01943193930460893,0.021104834070034755,1,64,1,mean_squared_error,128,adam
128,0.019064144956174686,0.02086976282961953,1,128,1,mean_squared_error,128,adam
1,0.021675800557713957,0.027513033368022126,4,1,1,mean_squared_error,128,adam
4,0.021194100517313928,0.022019927500361327,4,4,1,mean_squared_error,128,adam
16,0.02097299579065293,0.02166740150739892,4,16,1,mean_squared_error,128,adam
64,0.019043579550925643,0.021121052336542212,4,64,1,mean_squared_error,128,adam
128,0.018961792001500725,0.020979164932296145,4,128,1,mean_squared_error,128,adam
1,0.024526629671454428,0.040557301438906616,16,1,1,mean_squared_error,128,adam
4,0.021289678886532784,0.022299957473311243,16,4,1,mean_squared_error,128,adam
16,0.020436459705233573,0.021772099013098786,16,16,1,mean_squared_error,128,adam
64,0.01950367782264948,0.021294888150930703,16,64,1,mean_squared_error,128,adam
128,0.018864783607423306,0.02092568636714517,16,128,1,mean_squared_error,128,adam
1,0.044218322336673735,0.059357318136659225,64,1,1,mean_squared_error,128,adam
4,0.02470539405941963,0.02496345230705747,64,4,1,mean_squared_error,128,adam
16,0.02079435333609581,0.021806674106081527,64,16,1,mean_squared_error,128,adam
64,0.020289371460676192,0.0215921176735018,64,64,1,mean_squared_error,128,adam
128,0.019780586138367653,0.02132521875818098,64,128,1,mean_squared_error,128,adam
1,0.055230693221092225,0.06554750606734702,128,1,1,mean_squared_error,128,adam
4,0.028646985441446303,0.033447390324313736,128,4,1,mean_squared_error,128,adam
16,0.022622740268707274,0.023285604106525755,128,16,1,mean_squared_error,128,adam
64,0.020566373355686663,0.021649471168244287,128,64,1,mean_squared_error,128,adam
128,0.020191302299499513,0.02144705958766991,128,128,1,mean_squared_error,128,adam
