round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.014203775151893581,0.025778614311550967,1,1,1,mean_squared_error,128,adam
4,0.01629650877331983,0.02358514609027572,1,4,1,mean_squared_error,128,adam
16,0.013917777803843592,0.02320001132112664,1,16,1,mean_squared_error,128,adam
64,0.01305195352700558,0.022627879257751497,1,64,1,mean_squared_error,128,adam
128,0.012812977620562833,0.022385714203619133,1,128,1,mean_squared_error,128,adam
1,0.014331768052652478,0.029639093802125194,4,1,1,mean_squared_error,128,adam
4,0.014482827768661081,0.02340112031523129,4,4,1,mean_squared_error,128,adam
16,0.014087560083717109,0.02330482690781588,4,16,1,mean_squared_error,128,adam
64,0.01315377069171518,0.022475044074024217,4,64,1,mean_squared_error,128,adam
128,0.012868197839707137,0.022405200717138484,4,128,1,mean_squared_error,128,adam
1,0.016299627497792245,0.0373826342050886,16,1,1,mean_squared_error,128,adam
4,0.014193856474012136,0.023856429141877366,16,4,1,mean_squared_error,128,adam
16,0.014177393056452275,0.02339757780296185,16,16,1,mean_squared_error,128,adam
64,0.013658689111471176,0.022844011820759506,16,64,1,mean_squared_error,128,adam
128,0.013236959762871266,0.02226176583563655,16,128,1,mean_squared_error,128,adam
1,0.036063085794448856,0.06562760402361055,64,1,1,mean_squared_error,128,adam
4,0.016278988774865867,0.02656132495205602,64,4,1,mean_squared_error,128,adam
16,0.014208150021731853,0.023451645576508157,64,16,1,mean_squared_error,128,adam
64,0.01421873338520527,0.02307904360860176,64,64,1,mean_squared_error,128,adam
128,0.013798885978758335,0.02267979141045012,64,128,1,mean_squared_error,128,adam
1,0.046146183013916015,0.0721675222354926,128,1,1,mean_squared_error,128,adam
4,0.02125393249094486,0.038428179127104736,128,4,1,mean_squared_error,128,adam
16,0.014754908755421639,0.024572315512782193,128,16,1,mean_squared_error,128,adam
64,0.014449286349117756,0.023182390148148817,128,64,1,mean_squared_error,128,adam
128,0.014087564907968045,0.022976660655137707,128,128,1,mean_squared_error,128,adam
