round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.018074543706812992,0.025204732141551948,1,1,1,mean_squared_error,128,adam
4,0.016037075795209365,0.023531058006163584,1,4,1,mean_squared_error,128,adam
16,0.015657733487457966,0.022729786289042028,1,16,1,mean_squared_error,128,adam
64,0.01493761608008656,0.022125387500552665,1,64,1,mean_squared_error,128,adam
128,0.015044514596924614,0.021822781444364454,1,128,1,mean_squared_error,128,adam
1,0.016738456095336005,0.028329885998351477,4,1,1,mean_squared_error,128,adam
4,0.015935848641674966,0.023198829506301276,4,4,1,mean_squared_error,128,adam
16,0.016069211661815644,0.022822026539248915,4,16,1,mean_squared_error,128,adam
64,0.015096669874619693,0.022011383732685234,4,64,1,mean_squared_error,128,adam
128,0.01492270349059254,0.021898375528611624,4,128,1,mean_squared_error,128,adam
1,0.017616728097200395,0.04034971417940789,16,1,1,mean_squared_error,128,adam
4,0.015934881307184696,0.023596755153172007,16,4,1,mean_squared_error,128,adam
16,0.015864941515028475,0.022871845761997082,16,16,1,mean_squared_error,128,adam
64,0.015465908534824848,0.022441789414617087,16,64,1,mean_squared_error,128,adam
128,0.014980922117829323,0.021829805520476215,16,128,1,mean_squared_error,128,adam
1,0.046339040845632555,0.06596515970642636,64,1,1,mean_squared_error,128,adam
4,0.018091839030385016,0.026672502946999105,64,4,1,mean_squared_error,128,adam
16,0.015874963700771332,0.0229681956678517,64,16,1,mean_squared_error,128,adam
64,0.01575172834098339,0.022673762846360444,64,64,1,mean_squared_error,128,adam
128,0.015408663265407085,0.022217120564961165,64,128,1,mean_squared_error,128,adam
1,0.053504698872566224,0.06856087002161895,128,1,1,mean_squared_error,128,adam
4,0.023209950625896453,0.03431353562083725,128,4,1,mean_squared_error,128,adam
16,0.016176958605647086,0.0236825582633105,128,16,1,mean_squared_error,128,adam
64,0.015842423737049104,0.022758104760334998,128,64,1,mean_squared_error,128,adam
128,0.015695724859833716,0.022580685534599576,128,128,1,mean_squared_error,128,adam
