round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.001633854636922365,0.004516588345253874,1,1,1,mean_squared_error,128,adam
4,0.0017751693607349361,0.004379931628700212,1,4,1,mean_squared_error,128,adam
16,0.0015664171712401797,0.0043384260938755794,1,16,1,mean_squared_error,128,adam
64,0.0015499214950056483,0.004286140698049444,1,64,1,mean_squared_error,128,adam
128,0.0016722590361202383,0.004276382991913793,1,128,1,mean_squared_error,128,adam
1,0.0017991516148322263,0.004740566581215595,4,1,1,mean_squared_error,128,adam
4,0.0026527568965684623,0.004314377808303616,4,4,1,mean_squared_error,128,adam
16,0.0015203981360537,0.004348195184399045,4,16,1,mean_squared_error,128,adam
64,0.0015609508811030538,0.0042707336608409936,4,64,1,mean_squared_error,128,adam
128,0.0015986849016917403,0.004247440297935856,4,128,1,mean_squared_error,128,adam
1,0.0018518487457185983,0.0048140361624622995,16,1,1,mean_squared_error,128,adam
4,0.0015889530268032104,0.00435065122225668,16,4,1,mean_squared_error,128,adam
16,0.001524601160781458,0.0042629341244608985,16,16,1,mean_squared_error,128,adam
64,0.0015164837311021984,0.004246460020633063,16,64,1,mean_squared_error,128,adam
128,0.001540554417297244,0.004241262203565005,16,128,1,mean_squared_error,128,adam
1,0.002039771736599505,0.005557453822305493,64,1,1,mean_squared_error,128,adam
4,0.001898587024770677,0.004577076919575004,64,4,1,mean_squared_error,128,adam
16,0.0014949320012237876,0.004246592449982451,64,16,1,mean_squared_error,128,adam
64,0.0014972352283075452,0.004229416134761407,64,64,1,mean_squared_error,128,adam
128,0.0014947368542198092,0.004238088297318476,64,128,1,mean_squared_error,128,adam
1,0.002456930112093687,0.006513823799087255,128,1,1,mean_squared_error,128,adam
4,0.0018800395634025336,0.004589599507682501,128,4,1,mean_squared_error,128,adam
16,0.0015539206797257066,0.0042477866463673224,128,16,1,mean_squared_error,128,adam
64,0.0015109589556232094,0.004212082002325933,128,64,1,mean_squared_error,128,adam
128,0.0015086887637153269,0.004231844229964033,128,128,1,mean_squared_error,128,adam
