round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.005286193791192884,0.003635292429890175,1,1,1,mean_squared_error,128,adam
4,0.004833085114051645,0.0035954066101365435,1,4,1,mean_squared_error,128,adam
16,0.0047992878216525725,0.0034938258982614243,1,16,1,mean_squared_error,128,adam
64,0.004812887583767119,0.003497821065835799,1,64,1,mean_squared_error,128,adam
128,0.004847162333798991,0.0035050797346618005,1,128,1,mean_squared_error,128,adam
1,0.004881646366266068,0.003696383045147347,4,1,1,mean_squared_error,128,adam
4,0.004812745548115345,0.0035126308281264863,4,4,1,mean_squared_error,128,adam
16,0.0048851878831919745,0.003494558586762753,4,16,1,mean_squared_error,128,adam
64,0.00466458926883206,0.0034664755656511202,4,64,1,mean_squared_error,128,adam
128,0.004853102838387713,0.003467553898835501,4,128,1,mean_squared_error,128,adam
1,0.005231832233257592,0.004239035386228479,16,1,1,mean_squared_error,128,adam
4,0.004699202161282301,0.0035525517379666896,16,4,1,mean_squared_error,128,adam
16,0.004749486765358597,0.003489641840447286,16,16,1,mean_squared_error,128,adam
64,0.0046216640761122104,0.0034429669220353686,16,64,1,mean_squared_error,128,adam
128,0.004743199381045997,0.0034371625098198167,16,128,1,mean_squared_error,128,adam
1,0.005045906275045127,0.004724960613911867,64,1,1,mean_squared_error,128,adam
4,0.004913056350778789,0.003755195121699303,64,4,1,mean_squared_error,128,adam
16,0.00475106839556247,0.003423037250189388,64,16,1,mean_squared_error,128,adam
64,0.004695395058952272,0.003424813118862345,64,64,1,mean_squared_error,128,adam
128,0.004750965691637248,0.0034287399303480444,64,128,1,mean_squared_error,128,adam
1,0.005665768124163151,0.00512495817347326,128,1,1,mean_squared_error,128,adam
4,0.00495468208566308,0.003969024350745452,128,4,1,mean_squared_error,128,adam
16,0.004779011309146881,0.00344175149078186,128,16,1,mean_squared_error,128,adam
64,0.004693534150719643,0.003421042684479634,128,64,1,mean_squared_error,128,adam
128,0.004735144805163145,0.0034301965364845976,128,128,1,mean_squared_error,128,adam
