round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.007278951420055444,0.0031628463861885885,1,1,1,mean_squared_error,128,adam
4,0.007061031236914405,0.002977977037957958,1,4,1,mean_squared_error,128,adam
16,0.007070001203066018,0.002918605461091228,1,16,1,mean_squared_error,128,adam
64,0.007122707803025605,0.002862503929712138,1,64,1,mean_squared_error,128,adam
128,0.00709534676674049,0.002890642446961588,1,128,1,mean_squared_error,128,adam
1,0.007250276089471299,0.003116461563438995,4,1,1,mean_squared_error,128,adam
4,0.007061268063480384,0.0028970401830422238,4,4,1,mean_squared_error,128,adam
16,0.007135535580564465,0.0028779961099230085,4,16,1,mean_squared_error,128,adam
64,0.007071864136160002,0.0028640158294941367,4,64,1,mean_squared_error,128,adam
128,0.007118802062905161,0.0028905690202107176,4,128,1,mean_squared_error,128,adam
1,0.007154403561726213,0.003683279415019071,16,1,1,mean_squared_error,128,adam
4,0.006989306942559778,0.002901755846312412,16,4,1,mean_squared_error,128,adam
16,0.007066865975502878,0.0028816308045504237,16,16,1,mean_squared_error,128,adam
64,0.007075695716775954,0.0029111235351966126,16,64,1,mean_squared_error,128,adam
128,0.0070772656006738545,0.0028538493922117803,16,128,1,mean_squared_error,128,adam
1,0.007146157808601856,0.00417342630170696,64,1,1,mean_squared_error,128,adam
4,0.007017466593533754,0.003171903841944647,64,4,1,mean_squared_error,128,adam
16,0.007072718180716038,0.002849627043311723,64,16,1,mean_squared_error,128,adam
64,0.007078445162624121,0.0028359993236799154,64,64,1,mean_squared_error,128,adam
128,0.007080373428761959,0.00283376097452427,64,128,1,mean_squared_error,128,adam
1,0.007550160214304924,0.004628099927163505,128,1,1,mean_squared_error,128,adam
4,0.007084150351583957,0.003414155274293897,128,4,1,mean_squared_error,128,adam
16,0.00700453158468008,0.002868019010523714,128,16,1,mean_squared_error,128,adam
64,0.0071433957666158674,0.0028189777311966877,128,64,1,mean_squared_error,128,adam
128,0.007080462798476219,0.0028300771940830576,128,128,1,mean_squared_error,128,adam
