round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.0032659413530017646,0.004149200902903454,1,1,1,mean_squared_error,128,adam
4,0.0033874549483606064,0.003955387146357077,1,4,1,mean_squared_error,128,adam
16,0.00324219117658608,0.003921884914282819,1,16,1,mean_squared_error,128,adam
64,0.003178437799533906,0.0038920947372176364,1,64,1,mean_squared_error,128,adam
128,0.0033585374025029723,0.0038655174563529742,1,128,1,mean_squared_error,128,adam
1,0.0033161017927341163,0.00412380054082549,4,1,1,mean_squared_error,128,adam
4,0.0033424393425229935,0.003860162782284795,4,4,1,mean_squared_error,128,adam
16,0.003209770246176049,0.003886009687745771,4,16,1,mean_squared_error,128,adam
64,0.003187597331998404,0.003813673354258693,4,64,1,mean_squared_error,128,adam
128,0.003222660044557415,0.0038660471372588133,4,128,1,mean_squared_error,128,adam
1,0.0033441215986385942,0.004379205288859702,16,1,1,mean_squared_error,128,adam
4,0.003203026787377894,0.0038703328236886236,16,4,1,mean_squared_error,128,adam
16,0.0031724416464567183,0.0038090776424803707,16,16,1,mean_squared_error,128,adam
64,0.003171263539697975,0.0038118806629160768,16,64,1,mean_squared_error,128,adam
128,0.003177943765185773,0.0038201952311886387,16,128,1,mean_squared_error,128,adam
1,0.003491764785721898,0.005099682157622587,64,1,1,mean_squared_error,128,adam
4,0.003382783946581185,0.00416446690233739,64,4,1,mean_squared_error,128,adam
16,0.003175451699644327,0.0038173000906822556,64,16,1,mean_squared_error,128,adam
64,0.003169510755687952,0.003830452164336666,64,64,1,mean_squared_error,128,adam
128,0.00318731146864593,0.00381551091751557,64,128,1,mean_squared_error,128,adam
1,0.003907439820468425,0.005737892901047001,128,1,1,mean_squared_error,128,adam
4,0.0034627644438296554,0.0043603480337199305,128,4,1,mean_squared_error,128,adam
16,0.003185429014265537,0.0038277313830937087,128,16,1,mean_squared_error,128,adam
64,0.003193431217223406,0.0037993653525874595,128,64,1,mean_squared_error,128,adam
128,0.0031817877572029828,0.003818308070742902,128,128,1,mean_squared_error,128,adam
