round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.021319016814231873,0.021153168850700756,100,100,1,mean_squared_error,128,adam
100,0.02088079508394003,0.020346956490742998,100,100,2,mean_squared_error,128,adam
100,0.021044449880719185,0.02012646889479572,100,100,3,mean_squared_error,128,adam
100,0.021237924695014954,0.020127683360414005,100,100,4,mean_squared_error,128,adam
100,0.020996917970478535,0.020128538419442423,100,100,5,mean_squared_error,128,adam
1000,0.021050128154456615,0.020148543820475158,100,1000,1,mean_squared_error,128,adam
1000,0.021070290356874466,0.020109172957076298,100,1000,2,mean_squared_error,128,adam
1000,0.02096913382411003,0.020065566270760213,100,1000,3,mean_squared_error,128,adam
1000,0.021105026826262474,0.020178751437196295,100,1000,4,mean_squared_error,128,adam
1000,0.021043136715888977,0.02010547693408513,100,1000,5,mean_squared_error,128,adam
