round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.024660752154886723,0.0204349847414877,100,100,1,mean_squared_error,128,adam
100,0.024170651100575924,0.019510511206334763,100,100,2,mean_squared_error,128,adam
100,0.024747394025325775,0.019351306281638832,100,100,3,mean_squared_error,128,adam
100,0.024688624776899815,0.01929438291105893,100,100,4,mean_squared_error,128,adam
100,0.024486366659402847,0.019544703233171166,100,100,5,mean_squared_error,128,adam
1000,0.024453134275972843,0.01931016624570639,100,1000,1,mean_squared_error,128,adam
1000,0.024622881785035133,0.01920396724345165,100,1000,2,mean_squared_error,128,adam
1000,0.024768080562353134,0.01918496558202596,100,1000,3,mean_squared_error,128,adam
1000,0.024716541171073914,0.01920188279899399,100,1000,4,mean_squared_error,128,adam
1000,0.02472301758825779,0.01921414748039353,100,1000,5,mean_squared_error,128,adam
