round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.016432795207947493,0.023835978669144754,100,100,1,mean_squared_error,1,adam
100,0.016076267696917057,0.02346641626349069,100,100,1,mean_squared_error,2,adam
100,0.015264182817190886,0.023231413364783862,100,100,1,mean_squared_error,3,adam
100,0.015209374018013477,0.023211334339508734,100,100,1,mean_squared_error,8,adam
100,0.01492046657949686,0.023124740456690763,100,100,1,mean_squared_error,16,adam
100,0.014858242124319077,0.02306107269193893,100,100,1,mean_squared_error,32,adam
100,0.014624201692640781,0.022967483881011344,100,100,1,mean_squared_error,64,adam
100,0.014590176288038492,0.022916047966906,100,100,1,mean_squared_error,128,adam
250,0.014367447700351477,0.02258325368632798,100,250,1,mean_squared_error,1,adam
250,0.015537356492131948,0.023624391703490625,100,250,1,mean_squared_error,2,adam
250,0.014710590709000826,0.02282051869054187,100,250,1,mean_squared_error,3,adam
250,0.01431761309504509,0.022539498321805383,100,250,1,mean_squared_error,8,adam
250,0.014390995725989342,0.022592697871433462,100,250,1,mean_squared_error,16,adam
250,0.013926578219980001,0.02231197378931936,100,250,1,mean_squared_error,32,adam
250,0.013954730704426765,0.022308941332992157,100,250,1,mean_squared_error,64,adam
250,0.013769829645752907,0.02213448368685138,100,250,1,mean_squared_error,128,adam
500,0.013768537435680628,0.022067992838290997,100,500,1,mean_squared_error,1,adam
500,0.013982102274894714,0.022169359310770544,100,500,1,mean_squared_error,2,adam
500,0.013910666573792696,0.022097576829723846,100,500,1,mean_squared_error,3,adam
500,0.013779607135802507,0.022032436879729868,100,500,1,mean_squared_error,8,adam
500,0.013863971456885338,0.022036347248799222,100,500,1,mean_squared_error,16,adam
500,0.01375708170235157,0.02202196428108783,100,500,1,mean_squared_error,32,adam
500,0.013660444412380457,0.02204695351440506,100,500,1,mean_squared_error,64,adam
500,0.013905229046940804,0.02200733867933726,100,500,1,mean_squared_error,128,adam
750,0.014467599801719189,0.022687126081763653,100,750,1,mean_squared_error,1,adam
750,0.013728651218116283,0.022001451240819796,100,750,1,mean_squared_error,2,adam
750,0.013746326323598623,0.02201262044540623,100,750,1,mean_squared_error,3,adam
750,0.013854811899363995,0.022011540592052882,100,750,1,mean_squared_error,8,adam
750,0.013782546855509281,0.022000351659300036,100,750,1,mean_squared_error,16,adam
750,0.013931285124272108,0.022032928109206353,100,750,1,mean_squared_error,32,adam
750,0.013595554511994123,0.02200922098729694,100,750,1,mean_squared_error,64,adam
750,0.01364108081907034,0.022022355543939692,100,750,1,mean_squared_error,128,adam
1000,0.013615592382848263,0.021990107605817325,100,1000,1,mean_squared_error,1,adam
1000,0.013749286532402039,0.021998565975473935,100,1000,1,mean_squared_error,2,adam
1000,0.013776255305856466,0.022007774010786137,100,1000,1,mean_squared_error,3,adam
1000,0.013660006690770388,0.022011291305709602,100,1000,1,mean_squared_error,8,adam
1000,0.013859630096703768,0.022015640997610296,100,1000,1,mean_squared_error,16,adam
1000,0.013967142906039953,0.022043900172177115,100,1000,1,mean_squared_error,32,adam
1000,0.013641963712871075,0.022002732661321647,100,1000,1,mean_squared_error,64,adam
1000,0.013615380972623825,0.022020502898253892,100,1000,1,mean_squared_error,128,adam
