round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.02200998365879059,0.021788416070896283,100,100,1,mean_squared_error,1,adam
100,0.021345015615224838,0.02114135753316688,100,100,1,mean_squared_error,2,adam
100,0.02186821587383747,0.02169027847977808,100,100,1,mean_squared_error,3,adam
100,0.021419950295239687,0.021232778218138338,100,100,1,mean_squared_error,8,adam
100,0.021473268512636423,0.02130369070852012,100,100,1,mean_squared_error,16,adam
100,0.021488807629793882,0.02133474573446321,100,100,1,mean_squared_error,32,adam
100,0.021336272358894348,0.02117126262314935,100,100,1,mean_squared_error,64,adam
100,0.02132997615262866,0.021212059574990644,100,100,1,mean_squared_error,128,adam
250,0.02075131982564926,0.020538024725695898,100,250,1,mean_squared_error,1,adam
250,0.021181596908718348,0.020954018290665812,100,250,1,mean_squared_error,2,adam
250,0.020966281183063984,0.020757979197535,100,250,1,mean_squared_error,3,adam
250,0.020817184820771217,0.02059956946711343,100,250,1,mean_squared_error,8,adam
250,0.020882167387753725,0.02070293225404015,100,250,1,mean_squared_error,16,adam
250,0.02084918972104788,0.02066830401413871,100,250,1,mean_squared_error,32,adam
250,0.020736501086503267,0.020555266326195316,100,250,1,mean_squared_error,64,adam
250,0.0205632196739316,0.02039784214513045,100,250,1,mean_squared_error,128,adam
500,0.02075368259102106,0.020548825336615544,100,500,1,mean_squared_error,1,adam
500,0.020668388810008764,0.020475881645703374,100,500,1,mean_squared_error,2,adam
500,0.0204932801425457,0.020344508825836324,100,500,1,mean_squared_error,3,adam
500,0.020459373015910387,0.02032450728239795,100,500,1,mean_squared_error,8,adam
500,0.020405978430062532,0.020295074426646072,100,500,1,mean_squared_error,16,adam
500,0.020444019231945276,0.020339611614295712,100,500,1,mean_squared_error,32,adam
500,0.020407920703291893,0.020327173112739894,100,500,1,mean_squared_error,64,adam
500,0.02041885256767273,0.020310197511038984,100,500,1,mean_squared_error,128,adam
750,0.020470427349209785,0.02033231184259991,100,750,1,mean_squared_error,1,adam
750,0.020422026980668306,0.02029451919266753,100,750,1,mean_squared_error,2,adam
750,0.020406436175107956,0.020297389318769735,100,750,1,mean_squared_error,3,adam
750,0.02040322031825781,0.020297437784889887,100,750,1,mean_squared_error,8,adam
750,0.020433534868061543,0.020329880339086503,100,750,1,mean_squared_error,16,adam
750,0.02042874414473772,0.020326874823423855,100,750,1,mean_squared_error,32,adam
750,0.020419968757778406,0.020288501116902308,100,750,1,mean_squared_error,64,adam
750,0.020409840624779463,0.020434375819668435,100,750,1,mean_squared_error,128,adam
1000,0.020536912139505148,0.020372932877176834,100,1000,1,mean_squared_error,1,adam
1000,0.020419704262167215,0.020320001167985133,100,1000,1,mean_squared_error,2,adam
1000,0.02039623958989978,0.02029778355531824,100,1000,1,mean_squared_error,3,adam
1000,0.020375940017402172,0.020279576871217342,100,1000,1,mean_squared_error,8,adam
1000,0.020430336240679026,0.020321087435560117,100,1000,1,mean_squared_error,16,adam
1000,0.02041817083954811,0.02032071291083904,100,1000,1,mean_squared_error,32,adam
1000,0.02040441334247589,0.02032991622885068,100,1000,1,mean_squared_error,64,adam
1000,0.0204205927439034,0.02036989158145467,100,1000,1,mean_squared_error,128,adam
