round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.002878910188286312,0.0057836528532989135,1,1,1,mean_squared_error,128,adam
4,0.003121684519306953,0.0032722996970845413,1,4,1,mean_squared_error,128,adam
16,0.0027862295267845425,0.0033048177116139117,1,16,1,mean_squared_error,128,adam
64,0.002848131120605033,0.0032338256116843903,1,64,1,mean_squared_error,128,adam
128,0.003101056845718659,0.003224979853065957,1,128,1,mean_squared_error,128,adam
1,0.004296631058095955,0.00846059182380502,4,1,1,mean_squared_error,128,adam
4,0.0028034917026525364,0.003268426494604852,4,4,1,mean_squared_error,128,adam
16,0.003099152229697211,0.0032420997329276856,4,16,1,mean_squared_error,128,adam
64,0.002696522106707562,0.0032593289546393556,4,64,1,mean_squared_error,128,adam
128,0.0027317607961595057,0.0032267803297108865,4,128,1,mean_squared_error,128,adam
1,0.006255008112639189,0.011102465744851827,16,1,1,mean_squared_error,128,adam
4,0.003029420394450426,0.003771133476679443,16,4,1,mean_squared_error,128,adam
16,0.00270027662627399,0.003169851206261688,16,16,1,mean_squared_error,128,adam
64,0.0028238614927977323,0.0032144522994351065,16,64,1,mean_squared_error,128,adam
128,0.0028131300490349532,0.003140150585479321,16,128,1,mean_squared_error,128,adam
1,0.008346499018371105,0.016485867240886964,64,1,1,mean_squared_error,128,adam
4,0.0064536981657147404,0.009449616536435126,64,4,1,mean_squared_error,128,adam
16,0.0027157822996377945,0.0031253090463415514,64,16,1,mean_squared_error,128,adam
64,0.0027009082585573198,0.0031159742979667334,64,64,1,mean_squared_error,128,adam
128,0.002732384689152241,0.0031143710319097334,64,128,1,mean_squared_error,128,adam
1,0.011074353717267513,0.019144361007618294,128,1,1,mean_squared_error,128,adam
4,0.006904143355786801,0.009300693698246055,128,4,1,mean_squared_error,128,adam
16,0.0034135351330041885,0.004198439071043505,128,16,1,mean_squared_error,128,adam
64,0.002696849359199405,0.003122299581618096,128,64,1,mean_squared_error,128,adam
128,0.0027557471580803394,0.0031702525386859536,128,128,1,mean_squared_error,128,adam
