round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
1,0.006532743044077236,0.005541144951236188,1,1,1,mean_squared_error,128,adam
4,0.004864542431848644,0.0028770784001045566,1,4,1,mean_squared_error,128,adam
16,0.004851676264665512,0.0028381453921355816,1,16,1,mean_squared_error,128,adam
64,0.005077862500167179,0.0027184712530185107,1,64,1,mean_squared_error,128,adam
128,0.004874645550228878,0.0026730819986191135,1,128,1,mean_squared_error,128,adam
1,0.006862934700329788,0.008141277148563168,4,1,1,mean_squared_error,128,adam
4,0.004838052119739586,0.002725325157211756,4,4,1,mean_squared_error,128,adam
16,0.004871015792814432,0.0026717812652896785,4,16,1,mean_squared_error,128,adam
64,0.004917943479667884,0.0026984840480829865,4,64,1,mean_squared_error,128,adam
128,0.00496636196738109,0.0026350051930888315,4,128,1,mean_squared_error,128,adam
1,0.009389201579615473,0.011021079238823549,16,1,1,mean_squared_error,128,adam
4,0.005094027435407042,0.0033040849033869027,16,4,1,mean_squared_error,128,adam
16,0.004827020643278957,0.0026379313729305662,16,16,1,mean_squared_error,128,adam
64,0.004833559254184366,0.002626998126809864,16,64,1,mean_squared_error,128,adam
128,0.0048402454052120444,0.0025940120359110494,16,128,1,mean_squared_error,128,adam
1,0.012184811271727086,0.015297367392534457,64,1,1,mean_squared_error,128,adam
4,0.00864928299561143,0.007782928205010142,64,4,1,mean_squared_error,128,adam
16,0.004845994946081191,0.002634489680354825,64,16,1,mean_squared_error,128,adam
64,0.004831806544680148,0.0025827687876811894,64,64,1,mean_squared_error,128,adam
128,0.0048713765060529116,0.0026680057494200588,64,128,1,mean_squared_error,128,adam
1,0.014755629375576973,0.017247238153305013,128,1,1,mean_squared_error,128,adam
4,0.00977793600410223,0.008893760656984582,128,4,1,mean_squared_error,128,adam
16,0.005961094312369824,0.004221168980795018,128,16,1,mean_squared_error,128,adam
64,0.004829910155385733,0.0025865055998910837,128,64,1,mean_squared_error,128,adam
128,0.0048287991061806675,0.0025915214418898687,128,128,1,mean_squared_error,128,adam
