round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.01927707251161337,0.024140903539722494,100,100,1,mean_squared_error,1,adam
100,0.01837073266506195,0.023219497108573236,100,100,1,mean_squared_error,2,adam
100,0.017523907590657473,0.022781472783698905,100,100,1,mean_squared_error,3,adam
100,0.016969418618828058,0.022687493479613668,100,100,1,mean_squared_error,8,adam
100,0.016871517058461905,0.02261505543588846,100,100,1,mean_squared_error,16,adam
100,0.016654277686029673,0.02242247746308545,100,100,1,mean_squared_error,32,adam
100,0.016828882973641157,0.022435992939842955,100,100,1,mean_squared_error,64,adam
100,0.01662152213975787,0.022324409965281195,100,100,1,mean_squared_error,128,adam
