round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.029889126308262348,0.031041360309858046,100,100,1,mean_squared_error,1,adam
100,0.018484409898519516,0.021715824805824867,100,100,1,mean_squared_error,2,adam
100,0.02055195067077875,0.023006147426437674,100,100,1,mean_squared_error,3,adam
100,0.01889666821807623,0.022057149419386187,100,100,1,mean_squared_error,8,adam
100,0.018876497633755207,0.022091653272602825,100,100,1,mean_squared_error,16,adam
100,0.01879945397377014,0.022038082221525257,100,100,1,mean_squared_error,32,adam
100,0.018748086877167225,0.02199268219141623,100,100,1,mean_squared_error,64,adam
100,0.018636861816048622,0.021893290823817402,100,100,1,mean_squared_error,128,adam
