round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.023790275678038597,0.022063441803033122,100,100,1,mean_squared_error,1,adam
100,0.022423701360821724,0.02081991370315098,100,100,1,mean_squared_error,2,adam
100,0.023544122464954853,0.021907544383622975,100,100,1,mean_squared_error,3,adam
100,0.022658555768430233,0.021137244591445142,100,100,1,mean_squared_error,8,adam
100,0.02256199810653925,0.021015753232884467,100,100,1,mean_squared_error,16,adam
100,0.022565401159226894,0.021040607523522777,100,100,1,mean_squared_error,32,adam
100,0.022451280616223812,0.02090771572410277,100,100,1,mean_squared_error,64,adam
100,0.022467931732535362,0.020913254180561766,100,100,1,mean_squared_error,128,adam
