round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.020774702541530132,0.023119673240132563,100,100,1,mean_squared_error,1,adam
100,0.025524982251226902,0.03198885650039465,100,100,1,mean_squared_error,2,adam
100,0.021398996002972126,0.020921309801454985,100,100,1,mean_squared_error,3,adam
100,0.02184032928198576,0.021373705346328445,100,100,1,mean_squared_error,8,adam
100,0.021788529120385647,0.02132416105082023,100,100,1,mean_squared_error,16,adam
100,0.021821338683366776,0.021245567964970395,100,100,1,mean_squared_error,32,adam
100,0.021754452027380466,0.021234563205656927,100,100,1,mean_squared_error,64,adam
100,0.021763929165899754,0.021144849548957897,100,100,1,mean_squared_error,128,adam
