round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.03030069451779127,0.028284485791069694,100,100,1,mean_squared_error,1,adam
100,0.02440578304231167,0.02269990240994174,100,100,1,mean_squared_error,2,adam
100,0.022500811144709587,0.020995165157284546,100,100,1,mean_squared_error,3,adam
100,0.02272847108542919,0.021185127789800397,100,100,1,mean_squared_error,8,adam
100,0.022646167315542698,0.02112308276283353,100,100,1,mean_squared_error,16,adam
100,0.022603602148592472,0.021099756421691485,100,100,1,mean_squared_error,32,adam
100,0.022477343678474426,0.020975465693969155,100,100,1,mean_squared_error,64,adam
100,0.022431165911257267,0.02094007249180232,100,100,1,mean_squared_error,128,adam
