round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.016455269418656826,0.023144889893348286,100,100,1,mean_squared_error,1,adam
100,0.01622882904484868,0.02250573535604829,100,100,1,mean_squared_error,2,adam
100,0.01672584842890501,0.02302624876185487,100,100,1,mean_squared_error,3,adam
100,0.016784667503088713,0.022867995851646377,100,100,1,mean_squared_error,8,adam
100,0.01646651467308402,0.02262669493524691,100,100,1,mean_squared_error,16,adam
100,0.016373923048377037,0.022620314380179658,100,100,1,mean_squared_error,32,adam
100,0.016384528949856758,0.022579111487549895,100,100,1,mean_squared_error,64,adam
100,0.016300376504659653,0.022534276879811018,100,100,1,mean_squared_error,128,adam
