round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.041576288640499115,0.03315478120376828,100,100,1,mean_squared_error,1,adam
100,0.022441321052610874,0.020477864487989526,100,100,1,mean_squared_error,2,adam
100,0.023553164675831795,0.021233897102537456,100,100,1,mean_squared_error,3,adam
100,0.023350120522081852,0.02116889215642132,100,100,1,mean_squared_error,8,adam
100,0.023146395571529865,0.021014413515453197,100,100,1,mean_squared_error,16,adam
100,0.023099676705896854,0.02095194639537824,100,100,1,mean_squared_error,32,adam
100,0.022849894128739834,0.020920249054182754,100,100,1,mean_squared_error,64,adam
100,0.02283258270472288,0.020772171725468882,100,100,1,mean_squared_error,128,adam
