round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.0226697800680995,0.021744256804187845,100,100,1,mean_squared_error,1,adam
100,0.022129046730697155,0.02097269796413161,100,100,1,mean_squared_error,2,adam
100,0.022995837964117527,0.02245361936303119,100,100,1,mean_squared_error,3,adam
100,0.022806601598858833,0.02103687156555948,100,100,1,mean_squared_error,8,adam
100,0.02290328126400709,0.02107124089103691,100,100,1,mean_squared_error,16,adam
100,0.02296479605138302,0.021110284406789703,100,100,1,mean_squared_error,32,adam
100,0.022772811353206635,0.02095264747263269,100,100,1,mean_squared_error,64,adam
100,0.02267386857420206,0.02087988215119803,100,100,1,mean_squared_error,128,adam
