round_epochs,val_loss,loss,batch_sizes,epochs,layers,losses,nodes,optimizers
100,0.027806789614260197,0.029909465291790283,100,100,1,mean_squared_error,1,adam
100,0.019551320932805538,0.022877450064943638,100,100,1,mean_squared_error,2,adam
100,0.01845165528357029,0.022211766744659602,100,100,1,mean_squared_error,3,adam
100,0.01811001729220152,0.022142456252319045,100,100,1,mean_squared_error,8,adam
100,0.018069889396429062,0.022141632655441983,100,100,1,mean_squared_error,16,adam
100,0.018175486475229263,0.022235468409964827,100,100,1,mean_squared_error,32,adam
100,0.018024017103016376,0.022106591418609302,100,100,1,mean_squared_error,64,adam
100,0.017954428680241108,0.022050687297246185,100,100,1,mean_squared_error,128,adam
